Pooling Layers,Max RF,Highest Internal Layer Parameters,Conv Layers,RF25 Layer Name,Family,Origin,Architecture,MAX RF,Attention Layers,Parameters,Recurrent Layers,Model,Layers,Crop Percentage,Dense Layers,Output Features,RF25 Layer Number,Bottlenecks,Last Layer Parameters,First Layer Parameters,Lowest Internal Layer Parameters,Training Dataset,Residual Blocks,Normalization Layers,Has Convolutional Layers,Has Residual Blocks,Has Dense Layers,Has Bottlenecks,Has Recurrent Layers,Has Skip Connections,Has Attention Layers,Tokenized,Transformer,Has ReLU,Has GeLU,Other,Year Made,Learning Type,Primary Application,Key Distinguishing Feature,Pooling Type
0.0,,61836112.0,273.0,,efficientnet,timm,tf_efficientnet_b7_ns,,0.0,66.34796,0.0,tf_efficientnet_b7_ns,105.0,0.949,1.0,1000,,0.0,2561000.0,1728.0,1638400.0,ImageNet-1K,0.0,163.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Image Classification,Compound Scaling Method,Average
0.0,,3859328.0,49.0,,efficientnet,timm,tf_efficientnet_es,,0.0,5.438392,0.0,tf_efficientnet_es,26.2,0.875,1.0,1000,,0.0,1281000.0,864.0,245760.0,ImageNet-1K,0.0,49.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Image Classification,Compound Scaling Method,Average
0.0,,5551472.0,91.0,,efficientnetv2,timm,tf_efficientnetv2_b0,,0.0,7.139704,0.0,tf_efficientnetv2_b0,37.4,0.875,1.0,1000,,0.0,1281000.0,864.0,245760.0,ImageNet-1K,0.0,59.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2021.0,Supervised,Image Classification,Training-aware Optimizations,"Max, Average"
0.0,,51910316.0,245.0,,efficientnetv2,timm,tf_efficientnetv2_m_in21ft1k,,0.0,54.139356,0.0,tf_efficientnetv2_m_in21ft1k,98.5,1.0,1.0,1000,,0.0,1281000.0,648.0,655360.0,ImageNet-1K,0.0,157.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2021.0,Supervised,Image Classification,Training-aware Optimizations,"Max, Average"
2.0,,6076800.0,94.0,,inception_v3,timm,tf_inception_v3,,0.0,23.834568,0.0,tf_inception_v3,30.0,0.875,1.0,1000,,0.0,2049000.0,928.0,5280.0,ImageNet-1K,0.0,94.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,Image Classification,"Label Smoothing, Factorized Convolutions","Max, Average"
0.0,,5331612.0,155.0,,mixnet,timm,tf_mixnet_l,,0.0,7.329252,0.0,tf_mixnet_l,47.1,0.875,1.0,1000,,0.0,1537000.0,864.0,405504.0,ImageNet-1K,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Image Classification,Mixed Depthwise Convolutional Layers,Average
0.0,,3127822.0,155.0,,mixnet,timm,tf_mixnet_m,,0.0,5.014382,0.0,tf_mixnet_m,47.1,0.875,1.0,1000,,0.0,1537000.0,648.0,307200.0,ImageNet-1K,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Image Classification,Mixed Depthwise Convolutional Layers,Average
0.0,,2257782.0,123.0,,mixnet,timm,tf_mixnet_s,,0.0,4.134606,0.0,tf_mixnet_s,39.0,0.875,1.0,1000,,0.0,1537000.0,432.0,307200.0,ImageNet-1K,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,Image Classification,Mixed Depthwise Convolutional Layers,Average
0.0,,4444508.0,96.0,,tinynet,timm,tinynet_a,,0.0,6.187972,0.0,tinynet_a,37.8,0.875,1.0,1000,,0.0,1281000.0,864.0,409600.0,ImageNet-1K,0.0,58.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",Efficiency and Compactness Modeling Scheme Applied to EfficientNet,Average
0.0,,2108170.0,81.0,,tinynet,timm,tinynet_b,,0.0,3.730562,0.0,tinynet_b,32.1,0.875,1.0,1000,,0.0,1281000.0,864.0,307200.0,ImageNet-1K,0.0,49.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",Efficiency and Compactness Modeling Scheme Applied to EfficientNet,Average
0.0,,928538.0,76.0,,tinynet,timm,tinynet_c,,0.0,2.457234,0.0,tinynet_c,30.2,0.875,1.0,1000,,0.0,1281000.0,864.0,225280.0,ImageNet-1K,0.0,46.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",Efficiency and Compactness Modeling Scheme Applied to EfficientNet,Average
0.0,,813494.0,56.0,,tinynet,timm,tinynet_d,,0.0,2.338446,0.0,tinynet_d,22.6,0.875,1.0,1000,,0.0,1281000.0,864.0,225280.0,ImageNet-1K,0.0,34.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",Efficiency and Compactness Modeling Scheme Applied to EfficientNet,Average
0.0,,542068.0,51.0,,tinynet,timm,tinynet_e,,0.0,2.042972,0.0,tinynet_e,20.7,0.875,1.0,1000,,0.0,1281000.0,864.0,204800.0,ImageNet-1K,0.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",Efficiency and Compactness Modeling Scheme Applied to EfficientNet,Average
0.0,,23140224.0,1.0,,tnt,timm,tnt_s_patch16_224,,24.0,23.755336,0.0,tnt_s_patch16_224,39.5,0.9,134.0,1000,,0.0,385000.0,3552.0,768.0,ImageNet-1K,0.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Patches within Transformer Patches,Average
3.0,,,139.0,,tresnet,timm,tresnet_l,,0.0,55.989256,0.0,tresnet_l,50.2,0.875,1.0,1000,,21.0,2433000.0,53556256.0,,ImageNet-1K,30.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,139.0,,tresnet,timm,tresnet_l_448,,0.0,55.989256,0.0,tresnet_l_448,50.2,0.875,1.0,1000,,21.0,2433000.0,53556256.0,,ImageNet-1K,30.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,96.0,,tresnet,timm,tresnet_m,,0.0,31.389032,0.0,tresnet_m,35.5,0.875,1.0,1000,,14.0,2049000.0,29340032.0,,ImageNet-1K,21.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,96.0,,tresnet,timm,tresnet_m_448,,0.0,31.389032,0.0,tresnet_m_448,35.5,0.875,1.0,1000,,14.0,2049000.0,29340032.0,,ImageNet-1K,21.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,96.0,,tresnet,timm,tresnet_m_miil_in21k,,0.0,52.331861,0.0,tresnet_m_miil_in21k,35.5,0.875,1.0,11221,,14.0,22991829.0,29340032.0,,ImageNet-21K-P,21.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,164.0,,tresnet,timm,tresnet_v2_l,,0.0,46.174824,0.0,tresnet_v2_l,58.4,0.875,1.0,1000,,33.0,2049000.0,44125824.0,,ImageNet-1K,33.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,169.0,,tresnet,timm,tresnet_xl,,0.0,78.436244,0.0,tresnet_xl,60.4,0.875,1.0,1000,,27.0,2657000.0,75779244.0,,ImageNet-1K,36.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
3.0,,,169.0,,tresnet,timm,tresnet_xl_448,,0.0,78.436244,0.0,tresnet_xl_448,60.4,0.875,1.0,1000,,27.0,2657000.0,75779244.0,,ImageNet-1K,36.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,"Image Classification, Object Detection",ResNet optimized for GPU Architecture,"Max, Average"
1.0,,13114368.0,36.0,,resnet,timm,tv_resnet34,,0.0,21.797672,0.0,tv_resnet34,16.6,0.875,1.0,1000,,0.0,513000.0,9408.0,128.0,ImageNet-1K,16.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14964736.0,53.0,,resnet,timm,tv_resnet50,,0.0,25.557032,0.0,tv_resnet50,21.7,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,26090496.0,104.0,,resnet,timm,tv_resnet101,,0.0,44.54916,0.0,tv_resnet101,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,40613888.0,155.0,,resnet,timm,tv_resnet152,,0.0,60.192808,0.0,tv_resnet152,62.5,0.875,1.0,1000,,50.0,2049000.0,9408.0,128.0,ImageNet-1K,50.0,155.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14544896.0,53.0,,resnext,timm,tv_resnext50_32x4d,,0.0,25.028904,0.0,tv_resnext50_32x4d,21.7,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
0.0,,42446080.0,33.0,,twins,timm,twins_pcpvt_base,,0.0,43.828456,0.0,twins_pcpvt_base,53.7,0.9,141.0,1000,,0.0,513000.0,858112.0,1024.0,ImageNet-1K,0.0,86.0,,,,,,,,,,,,,,,,,
0.0,,59607296.0,46.0,,twins,timm,twins_pcpvt_large,,0.0,60.989672,0.0,twins_pcpvt_large,77.1,0.9,206.0,1000,,0.0,513000.0,858112.0,1024.0,ImageNet-1K,0.0,125.0,,,,,,,,,,,,,,,,,
0.0,,22723840.0,21.0,,twins,timm,twins_pcpvt_small,,0.0,24.106216,0.0,twins_pcpvt_small,32.1,0.9,81.0,1000,,0.0,513000.0,858112.0,1024.0,ImageNet-1K,0.0,50.0,,,,,,,,,,,,,,,,,
0.0,,53728800.0,19.0,,twins,timm,twins_svt_base,,0.0,56.070952,0.0,twins_svt_base,43.3,0.9,109.0,1000,,0.0,769000.0,1557216.0,1536.0,ImageNet-1K,0.0,64.0,,,,,,,,,,,,,,,,,
0.0,,95460736.0,19.0,,twins,timm,twins_svt_large,,0.0,99.2714,0.0,twins_svt_large,43.3,0.9,109.0,1000,,0.0,1025000.0,2764416.0,2048.0,ImageNet-1K,0.0,64.0,,,,,,,,,,,,,,,,,
0.0,,22843072.0,15.0,,twins,timm,twins_svt_small,,0.0,24.060776,0.0,twins_svt_small,33.2,0.9,82.0,1000,,0.0,513000.0,694080.0,1024.0,ImageNet-1K,0.0,48.0,,,,,,,,,,,,,,,,,
5.0,,119545856.0,15.0,,vgg,timm,vgg16,,0.0,138.357544,0.0,vgg16,4.5,0.875,1.0,1000,,0.0,4097000.0,14714688.0,119545856.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
5.0,,119545856.0,18.0,,vgg,timm,vgg19,,0.0,143.66724,0.0,vgg19,5.1,0.875,1.0,1000,,0.0,4097000.0,20024384.0,119545856.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
5.0,,119545856.0,18.0,,vgg,timm,vgg19_bn,,0.0,143.678248,0.0,vgg19_bn,6.7,0.875,1.0,1000,,0.0,4097000.0,20035392.0,119545856.0,ImageNet-1K,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,28323840.0,57.0,,visformer,timm,visformer_small,,8.0,40.219592,0.0,visformer_small,22.0,0.9,1.0,1000,,0.0,769000.0,4768.0,1536.0,ImageNet-1K,0.0,28.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection",Convolutional Token Embedding,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch8_224,,13.0,86.576872,0.0,vit_base_patch8_224,22.6,0.9,49.0,1000,,0.0,769000.0,148224.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch8_224_dino,,13.0,85.807872,0.0,vit_base_patch8_224_dino,22.6,0.9,48.0,768,,0.0,0.0,148224.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch8_224_in21k,,13.0,102.605139,0.0,vit_base_patch8_224_in21k,22.6,0.9,49.0,21843,,0.0,16797267.0,148224.0,1536.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch16_224,,13.0,86.567656,0.0,vit_base_patch16_224,22.6,0.9,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch16_224_dino,,13.0,85.798656,0.0,vit_base_patch16_224_dino,22.6,0.9,48.0,768,,0.0,0.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch16_224_in21k,,13.0,102.595923,0.0,vit_base_patch16_224_in21k,22.6,0.9,49.0,21843,,0.0,16797267.0,590592.0,1536.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85026816.0,1.0,,vit,timm,vit_base_patch16_224_miil,,13.0,86.540008,0.0,vit_base_patch16_224_miil,22.6,0.875,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85026816.0,1.0,,vit,timm,vit_base_patch16_224_miil_in21k,,13.0,94.399957,0.0,vit_base_patch16_224_miil_in21k,22.6,0.875,49.0,11221,,0.0,8628949.0,590592.0,1536.0,ImageNet-21K-P,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch16_384,,13.0,86.859496,0.0,vit_base_patch16_384,22.6,1.0,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85026816.0,1.0,,vit,timm,vit_base_patch16_rpn_224,,13.0,86.538472,0.0,vit_base_patch16_rpn_224,20.2,0.9,49.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch32_224,,13.0,88.224232,0.0,vit_base_patch32_224,22.6,0.9,49.0,1000,,0.0,769000.0,2360064.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch32_224_clip_laion2b,,13.0,87.849728,0.0,vit_base_patch32_224_clip_laion2b,22.6,0.9,49.0,512,,0.0,393728.0,2359296.0,1536.0,LAION-2B,0.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch32_224_in21k,,13.0,104.252499,0.0,vit_base_patch32_224_in21k,22.6,0.9,49.0,21843,,0.0,16797267.0,2360064.0,1536.0,ImageNet-21K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85054464.0,1.0,,vit,timm,vit_base_patch32_384,,13.0,88.297192,0.0,vit_base_patch32_384,22.6,1.0,49.0,1000,,0.0,769000.0,2360064.0,1536.0,ImageNet-1K,0.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,85054464.0,53.0,,vit,timm,vit_base_r50_s16_224_in21k,,13.0,114.687379,0.0,vit_base_r50_s16_224_in21k,50.1,0.9,49.0,21843,,16.0,16797267.0,12682048.0,1536.0,ImageNet-21K,16.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,85054464.0,53.0,,vit,timm,vit_base_r50_s16_384,,13.0,98.950952,0.0,vit_base_r50_s16_384,50.1,1.0,49.0,1000,,16.0,769000.0,12682048.0,1536.0,ImageNet-1K,16.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,629678080.0,1.0,,vit,timm,vit_huge_patch14_224_clip_laion2b,,33.0,632.077824,0.0,vit_huge_patch14_224_clip_laion2b,58.6,0.9,129.0,1024,,0.0,1311744.0,752640.0,2560.0,LAION-2B,0.0,66.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,629678080.0,1.0,,vit,timm,vit_huge_patch14_224_in21k,,33.0,658.745683,0.0,vit_huge_patch14_224_in21k,58.6,0.9,129.0,21843,,0.0,27980883.0,753920.0,2560.0,ImageNet-21K,0.0,65.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch14_224_clip_laion2b,,25.0,303.966976,0.0,vit_large_patch14_224_clip_laion2b,44.2,0.9,97.0,768,,0.0,787200.0,602112.0,2048.0,ImageNet-1K,0.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch16_224,,25.0,304.326632,0.0,vit_large_patch16_224,44.2,0.9,97.0,1000,,0.0,1025000.0,787456.0,2048.0,ImageNet-1K,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch16_224_in21k,,25.0,325.690707,0.0,vit_large_patch16_224_in21k,44.2,0.9,97.0,21843,,0.0,22389075.0,787456.0,2048.0,ImageNet-21K,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch16_384,,25.0,304.715752,0.0,vit_large_patch16_384,44.2,1.0,97.0,1000,,0.0,1025000.0,787456.0,2048.0,ImageNet-1K,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch32_224_in21k,,25.0,327.899475,0.0,vit_large_patch32_224_in21k,44.2,0.9,97.0,21843,,0.0,22389075.0,3146752.0,2048.0,ImageNet-21K,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,302309376.0,1.0,,vit,timm,vit_large_patch32_384,,25.0,306.63268,0.0,vit_large_patch32_384,44.2,1.0,97.0,1000,,0.0,1025000.0,3146752.0,2048.0,ImageNet-1K,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,302309376.0,54.0,,vit,timm,vit_large_r50_s32_224,,25.0,328.994856,0.0,vit_large_r50_s32_224,72.4,0.9,97.0,1000,,16.0,1025000.0,25606208.0,2048.0,ImageNet-1K,16.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,302309376.0,54.0,,vit,timm,vit_large_r50_s32_224_in21k,,25.0,350.358931,0.0,vit_large_r50_s32_224_in21k,72.4,0.9,97.0,21843,,16.0,22389075.0,25606208.0,2048.0,ImageNet-21K,16.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
1.0,,302309376.0,54.0,,vit,timm,vit_large_r50_s32_384,,25.0,329.092136,0.0,vit_large_r50_s32_384,72.4,1.0,97.0,1000,,16.0,1025000.0,25606208.0,2048.0,ImageNet-1K,16.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,2021.0,Supervised,Image Classification,Transformer Architecture Applied to Image Patches,Average
0.0,,85068432.0,1.0,,relpos,timm,vit_relpos_base_patch16_224,,13.0,86.42956,0.0,vit_relpos_base_patch16_224,32.0,0.9,73.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,85068432.0,1.0,,relpos,timm,vit_relpos_base_patch16_clsgap_224,,13.0,86.430328,0.0,vit_relpos_base_patch16_clsgap_224,32.0,0.9,73.0,1000,,0.0,769000.0,590592.0,1536.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,115771560.0,1.0,,relpos,timm,vit_relpos_base_patch32_plus_rpn_256,,13.0,119.42376,0.0,vit_relpos_base_patch32_plus_rpn_256,29.6,0.9,73.0,1000,,0.0,897000.0,2753408.0,1792.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,37839456.0,1.0,,relpos,timm,vit_relpos_medium_patch16_224,,13.0,38.747208,0.0,vit_relpos_medium_patch16_224,32.0,0.9,73.0,1000,,0.0,513000.0,393728.0,1024.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,37856352.0,1.0,,relpos,timm,vit_relpos_medium_patch16_cls_224,,13.0,38.764616,0.0,vit_relpos_medium_patch16_cls_224,32.0,0.9,73.0,1000,,0.0,513000.0,393728.0,1024.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
0.0,,37827168.0,1.0,,relpos,timm,vit_relpos_medium_patch16_rpn_224,,13.0,38.73492,0.0,vit_relpos_medium_patch16_rpn_224,29.6,0.9,73.0,1000,,0.0,513000.0,393728.0,1024.0,ImageNet-1K,0.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",ViT architecture with Relative Position Embeddings,Average
