ModelName,Response,Corr,Trial,CorrRes,Duration,Feedback
mobilevitv2_175_384_in22ft1k,3,1,13,3,500,False
mobilevitv2_175_384_in22ft1k,2,1,14,2,500,False
mobilevitv2_175_384_in22ft1k,1,1,15,1,500,False
mobilevitv2_175_384_in22ft1k,3,0,16,2,500,False
mobilevitv2_175_384_in22ft1k,1,1,17,1,500,False
mobilevitv2_175_384_in22ft1k,3,1,18,3,500,False
mobilevitv2_175_384_in22ft1k,1,1,19,1,500,False
mobilevitv2_175_384_in22ft1k,2,0,20,1,500,False
mobilevitv2_175_384_in22ft1k,1,0,21,2,500,False
mobilevitv2_175_384_in22ft1k,2,0,22,1,500,False
mobilevitv2_175_384_in22ft1k,3,1,23,3,500,False
mobilevitv2_175_384_in22ft1k,3,1,24,3,500,False
mobilevitv2_175_384_in22ft1k,1,0,25,2,500,False
mobilevitv2_175_384_in22ft1k,3,1,26,3,500,False
mobilevitv2_175_384_in22ft1k,3,0,27,2,500,False
mobilevitv2_175_384_in22ft1k,1,1,28,1,750,False
mobilevitv2_175_384_in22ft1k,2,0,29,3,750,False
mobilevitv2_175_384_in22ft1k,2,1,30,2,750,False
mobilevitv2_175_384_in22ft1k,3,1,31,3,750,False
mobilevitv2_175_384_in22ft1k,2,1,32,2,750,False
mobilevitv2_175_384_in22ft1k,3,0,33,1,750,False
mobilevitv2_175_384_in22ft1k,1,0,34,3,750,False
mobilevitv2_175_384_in22ft1k,2,0,35,1,750,False
mobilevitv2_175_384_in22ft1k,2,1,36,2,750,False
mobilevitv2_175_384_in22ft1k,1,0,37,3,750,False
mobilevitv2_175_384_in22ft1k,1,1,38,1,750,False
mobilevitv2_175_384_in22ft1k,3,0,39,2,750,False
mobilevitv2_175_384_in22ft1k,3,1,40,3,1000,False
mobilevitv2_175_384_in22ft1k,1,0,41,3,1000,False
mobilevitv2_175_384_in22ft1k,3,0,42,1,1000,False
mobilevitv2_175_384_in22ft1k,1,1,43,1,1000,False
mobilevitv2_175_384_in22ft1k,3,1,44,3,1000,False
mobilevitv2_175_384_in22ft1k,3,1,45,3,1000,False
mobilevitv2_175_384_in22ft1k,3,1,46,3,1000,False
mobilevitv2_175_384_in22ft1k,3,0,47,2,1000,False
mobilevitv2_175_384_in22ft1k,2,0,48,3,1000,False
mobilevitv2_175_384_in22ft1k,2,0,49,1,1000,False
mobilevitv2_175_384_in22ft1k,3,0,50,2,1000,False
mobilevitv2_175_384_in22ft1k,2,1,51,2,1000,False
mobilevitv2_175_in22ft1k,1,1,1,1,1000,True
mobilevitv2_175_in22ft1k,1,1,2,1,1000,True
mobilevitv2_175_in22ft1k,3,1,3,3,1000,True
mobilevitv2_175_in22ft1k,3,0,4,1,300,False
mobilevitv2_175_in22ft1k,3,1,5,3,300,False
mobilevitv2_175_in22ft1k,3,1,6,3,300,False
mobilevitv2_175_in22ft1k,1,1,7,1,300,False
mobilevitv2_175_in22ft1k,3,1,8,3,300,False
mobilevitv2_175_in22ft1k,2,1,9,2,300,False
mobilevitv2_175_in22ft1k,2,1,10,2,300,False
mobilevitv2_175_in22ft1k,2,1,11,2,300,False
mobilevitv2_175_in22ft1k,1,1,12,1,500,False
mobilevitv2_175_in22ft1k,2,0,13,3,500,False
mobilevitv2_175_in22ft1k,2,1,14,2,500,False
mobilevitv2_175_in22ft1k,2,0,15,1,500,False
mobilevitv2_175_in22ft1k,2,1,16,2,500,False
mobilevitv2_175_in22ft1k,3,0,17,1,500,False
mobilevitv2_175_in22ft1k,3,1,18,3,500,False
mobilevitv2_175_in22ft1k,1,1,19,1,500,False
mobilevitv2_175_in22ft1k,2,0,20,1,500,False
mobilevitv2_175_in22ft1k,3,0,21,2,500,False
mobilevitv2_175_in22ft1k,2,0,22,1,500,False
mobilevitv2_175_in22ft1k,2,0,23,3,500,False
mobilevitv2_175_in22ft1k,1,0,24,3,500,False
mobilevitv2_175_in22ft1k,2,1,25,2,500,False
mobilevitv2_175_in22ft1k,3,1,26,3,500,False
mobilevitv2_175_in22ft1k,2,1,27,2,500,False
mobilevitv2_175_in22ft1k,2,0,28,1,750,False
mobilevitv2_175_in22ft1k,3,1,29,3,750,False
mobilevitv2_175_in22ft1k,2,1,30,2,750,False
mobilevitv2_175_in22ft1k,1,0,31,3,750,False
mobilevitv2_175_in22ft1k,3,0,32,2,750,False
mobilevitv2_175_in22ft1k,1,1,33,1,750,False
mobilevitv2_175_in22ft1k,1,0,34,3,750,False
mobilevitv2_175_in22ft1k,2,0,35,1,750,False
mobilevitv2_175_in22ft1k,1,0,36,2,750,False
mobilevitv2_175_in22ft1k,3,1,37,3,750,False
mobilevitv2_175_in22ft1k,1,1,38,1,750,False
mobilevitv2_175_in22ft1k,3,0,39,2,750,False
mobilevitv2_175_in22ft1k,1,0,40,3,1000,False
mobilevitv2_175_in22ft1k,3,1,41,3,1000,False
mobilevitv2_175_in22ft1k,3,0,42,1,1000,False
mobilevitv2_175_in22ft1k,2,0,43,1,1000,False
mobilevitv2_175_in22ft1k,3,1,44,3,1000,False
mobilevitv2_175_in22ft1k,2,0,45,3,1000,False
mobilevitv2_175_in22ft1k,3,1,46,3,1000,False
mobilevitv2_175_in22ft1k,1,0,47,2,1000,False
mobilevitv2_175_in22ft1k,1,0,48,3,1000,False
mobilevitv2_175_in22ft1k,1,1,49,1,1000,False
mobilevitv2_175_in22ft1k,2,1,50,2,1000,False
mobilevitv2_175_in22ft1k,2,1,51,2,1000,False
mobilevitv2_200,1,1,1,1,1000,True
mobilevitv2_200,1,1,2,1,1000,True
mobilevitv2_200,3,1,3,3,1000,True
mobilevitv2_200,1,1,4,1,300,False
mobilevitv2_200,3,1,5,3,300,False
mobilevitv2_200,2,0,6,3,300,False
mobilevitv2_200,1,1,7,1,300,False
mobilevitv2_200,3,1,8,3,300,False
mobilevitv2_200,2,1,9,2,300,False
mobilevitv2_200,2,1,10,2,300,False
mobilevitv2_200,2,1,11,2,300,False
mobilevitv2_200,2,0,12,1,500,False
mobilevitv2_200,1,0,13,3,500,False
mobilevitv2_200,2,1,14,2,500,False
mobilevitv2_200,2,0,15,1,500,False
mobilevitv2_200,2,1,16,2,500,False
mobilevitv2_200,1,1,17,1,500,False
mobilevitv2_200,2,0,18,3,500,False
mobilevitv2_200,1,1,19,1,500,False
mobilevitv2_200,2,0,20,1,500,False
mobilevitv2_200,3,0,21,2,500,False
mobilevitv2_200,2,0,22,1,500,False
mobilevitv2_200,3,1,23,3,500,False
mobilevitv2_200,1,0,24,3,500,False
mobilevitv2_200,1,0,25,2,500,False
mobilevitv2_200,2,0,26,3,500,False
mobilevitv2_200,2,1,27,2,500,False
mobilevitv2_200,2,0,28,1,750,False
mobilevitv2_200,3,1,29,3,750,False
mobilevitv2_200,3,0,30,2,750,False
mobilevitv2_200,3,1,31,3,750,False
mobilevitv2_200,2,1,32,2,750,False
mobilevitv2_200,2,0,33,1,750,False
mobilevitv2_200,3,1,34,3,750,False
mobilevitv2_200,2,0,35,1,750,False
mobilevitv2_200,2,1,36,2,750,False
mobilevitv2_200,3,1,37,3,750,False
mobilevitv2_200,1,1,38,1,750,False
mobilevitv2_200,3,0,39,2,750,False
mobilevitv2_200,1,0,40,3,1000,False
mobilevitv2_200,3,1,41,3,1000,False
mobilevitv2_200,2,0,42,1,1000,False
mobilevitv2_200,3,0,43,1,1000,False
mobilevitv2_200,2,0,44,3,1000,False
mobilevitv2_200,1,0,45,3,1000,False
mobilevitv2_200,3,1,46,3,1000,False
mobilevitv2_200,2,1,47,2,1000,False
mobilevitv2_200,2,0,48,3,1000,False
mobilevitv2_200,2,0,49,1,1000,False
mobilevitv2_200,2,1,50,2,1000,False
mobilevitv2_200,1,0,51,2,1000,False
mobilevitv2_200_384_in22ft1k,1,1,1,1,1000,True
mobilevitv2_200_384_in22ft1k,1,1,2,1,1000,True
mobilevitv2_200_384_in22ft1k,3,1,3,3,1000,True
mobilevitv2_200_384_in22ft1k,3,0,4,1,300,False
mobilevitv2_200_384_in22ft1k,3,1,5,3,300,False
mobilevitv2_200_384_in22ft1k,3,1,6,3,300,False
mobilevitv2_200_384_in22ft1k,1,1,7,1,300,False
mobilevitv2_200_384_in22ft1k,3,1,8,3,300,False
mobilevitv2_200_384_in22ft1k,1,0,9,2,300,False
mobilevitv2_200_384_in22ft1k,3,0,10,2,300,False
mobilevitv2_200_384_in22ft1k,2,1,11,2,300,False
mobilevitv2_200_384_in22ft1k,1,1,12,1,500,False
mobilevitv2_200_384_in22ft1k,3,1,13,3,500,False
mobilevitv2_200_384_in22ft1k,2,1,14,2,500,False
mobilevitv2_200_384_in22ft1k,1,1,15,1,500,False
mobilevitv2_200_384_in22ft1k,3,0,16,2,500,False
mobilevitv2_200_384_in22ft1k,1,1,17,1,500,False
mobilevitv2_200_384_in22ft1k,3,1,18,3,500,False
mobilevitv2_200_384_in22ft1k,1,1,19,1,500,False
mobilevitv2_200_384_in22ft1k,2,0,20,1,500,False
mobilevitv2_200_384_in22ft1k,1,0,21,2,500,False
mobilevitv2_200_384_in22ft1k,1,1,22,1,500,False
mobilevitv2_200_384_in22ft1k,1,0,23,3,500,False
mobilevitv2_200_384_in22ft1k,3,1,24,3,500,False
mobilevitv2_200_384_in22ft1k,2,1,25,2,500,False
mobilevitv2_200_384_in22ft1k,3,1,26,3,500,False
mobilevitv2_200_384_in22ft1k,2,1,27,2,500,False
mobilevitv2_200_384_in22ft1k,3,0,28,1,750,False
mobilevitv2_200_384_in22ft1k,3,1,29,3,750,False
mobilevitv2_200_384_in22ft1k,3,0,30,2,750,False
mobilevitv2_200_384_in22ft1k,2,0,31,3,750,False
mobilevitv2_200_384_in22ft1k,3,0,32,2,750,False
mobilevitv2_200_384_in22ft1k,1,1,33,1,750,False
mobilevitv2_200_384_in22ft1k,3,1,34,3,750,False
mobilevitv2_200_384_in22ft1k,1,1,35,1,750,False
mobilevitv2_200_384_in22ft1k,2,1,36,2,750,False
mobilevitv2_200_384_in22ft1k,1,0,37,3,750,False
mobilevitv2_200_384_in22ft1k,1,1,38,1,750,False
mobilevitv2_200_384_in22ft1k,3,0,39,2,750,False
mobilevitv2_200_384_in22ft1k,1,0,40,3,1000,False
mobilevitv2_200_384_in22ft1k,1,0,41,3,1000,False
mobilevitv2_200_384_in22ft1k,1,1,42,1,1000,False
mobilevitv2_200_384_in22ft1k,1,1,43,1,1000,False
mobilevitv2_200_384_in22ft1k,2,0,44,3,1000,False
mobilevitv2_200_384_in22ft1k,3,1,45,3,1000,False
mobilevitv2_200_384_in22ft1k,1,0,46,3,1000,False
mobilevitv2_200_384_in22ft1k,3,0,47,2,1000,False
mobilevitv2_200_384_in22ft1k,1,0,48,3,1000,False
mobilevitv2_200_384_in22ft1k,2,0,49,1,1000,False
mobilevitv2_200_384_in22ft1k,3,0,50,2,1000,False
mobilevitv2_200_384_in22ft1k,2,1,51,2,1000,False
mobilevitv2_200_in22ft1k,1,1,1,1,1000,True
mobilevitv2_200_in22ft1k,3,0,2,1,1000,True
mobilevitv2_200_in22ft1k,1,0,3,3,1000,True
mobilevitv2_200_in22ft1k,1,1,4,1,300,False
mobilevitv2_200_in22ft1k,3,1,5,3,300,False
mobilevitv2_200_in22ft1k,3,1,6,3,300,False
mobilevitv2_200_in22ft1k,1,1,7,1,300,False
mobilevitv2_200_in22ft1k,3,1,8,3,300,False
mobilevitv2_200_in22ft1k,1,0,9,2,300,False
mobilevitv2_200_in22ft1k,2,1,10,2,300,False
mobilevitv2_200_in22ft1k,2,1,11,2,300,False
mobilevitv2_200_in22ft1k,3,0,12,1,500,False
mobilevitv2_200_in22ft1k,1,0,13,3,500,False
mobilevitv2_200_in22ft1k,2,1,14,2,500,False
mobilevitv2_200_in22ft1k,2,0,15,1,500,False
mobilevitv2_200_in22ft1k,3,0,16,2,500,False
mobilevitv2_200_in22ft1k,1,1,17,1,500,False
mobilevitv2_200_in22ft1k,3,1,18,3,500,False
mobilevitv2_200_in22ft1k,1,1,19,1,500,False
mobilevitv2_200_in22ft1k,1,1,20,1,500,False
mobilevitv2_200_in22ft1k,1,0,21,2,500,False
mobilevitv2_200_in22ft1k,1,1,22,1,500,False
mobilevitv2_200_in22ft1k,3,1,23,3,500,False
mobilevitv2_200_in22ft1k,2,0,24,3,500,False
mobilevitv2_200_in22ft1k,2,1,25,2,500,False
mobilevitv2_200_in22ft1k,2,0,26,3,500,False
mobilevitv2_200_in22ft1k,2,1,27,2,500,False
mobilevitv2_200_in22ft1k,3,0,28,1,750,False
mobilevitv2_200_in22ft1k,3,1,29,3,750,False
mobilevitv2_200_in22ft1k,1,0,30,2,750,False
mobilevitv2_200_in22ft1k,2,0,31,3,750,False
mobilevitv2_200_in22ft1k,1,0,32,2,750,False
mobilevitv2_200_in22ft1k,3,0,33,1,750,False
mobilevitv2_200_in22ft1k,1,0,34,3,750,False
mobilevitv2_200_in22ft1k,1,1,35,1,750,False
mobilevitv2_200_in22ft1k,3,0,36,2,750,False
mobilevitv2_200_in22ft1k,2,0,37,3,750,False
mobilevitv2_200_in22ft1k,3,0,38,1,750,False
mobilevitv2_200_in22ft1k,1,0,39,2,750,False
mobilevitv2_200_in22ft1k,1,0,40,3,1000,False
mobilevitv2_200_in22ft1k,2,0,41,3,1000,False
mobilevitv2_200_in22ft1k,2,0,42,1,1000,False
mobilevitv2_200_in22ft1k,1,1,43,1,1000,False
mobilevitv2_200_in22ft1k,1,0,44,3,1000,False
mobilevitv2_200_in22ft1k,3,1,45,3,1000,False
mobilevitv2_200_in22ft1k,2,0,46,3,1000,False
mobilevitv2_200_in22ft1k,3,0,47,2,1000,False
mobilevitv2_200_in22ft1k,2,0,48,3,1000,False
mobilevitv2_200_in22ft1k,1,1,49,1,1000,False
mobilevitv2_200_in22ft1k,1,0,50,2,1000,False
mobilevitv2_200_in22ft1k,3,0,51,2,1000,False
mvitv2_base,3,0,1,1,1000,True
mvitv2_base,1,1,2,1,1000,True
mvitv2_base,2,0,3,3,1000,True
mvitv2_base,2,0,4,1,300,False
mvitv2_base,2,0,5,3,300,False
mvitv2_base,2,0,6,3,300,False
mvitv2_base,1,1,7,1,300,False
mvitv2_base,3,1,8,3,300,False
mvitv2_base,1,0,9,2,300,False
mvitv2_base,2,1,10,2,300,False
mvitv2_base,2,1,11,2,300,False
mvitv2_base,1,1,12,1,500,False
mvitv2_base,1,0,13,3,500,False
mvitv2_base,2,1,14,2,500,False
mvitv2_base,1,1,15,1,500,False
mvitv2_base,3,0,16,2,500,False
mvitv2_base,3,0,17,1,500,False
mvitv2_base,2,0,18,3,500,False
mvitv2_base,1,1,19,1,500,False
mvitv2_base,2,0,20,1,500,False
mvitv2_base,2,1,21,2,500,False
mvitv2_base,2,0,22,1,500,False
mvitv2_base,3,1,23,3,500,False
mvitv2_base,1,0,24,3,500,False
mvitv2_base,1,0,25,2,500,False
mvitv2_base,1,0,26,3,500,False
mvitv2_base,2,1,27,2,500,False
mvitv2_base,3,0,28,1,750,False
mvitv2_base,1,0,29,3,750,False
mvitv2_base,3,0,30,2,750,False
mvitv2_base,1,0,31,3,750,False
mvitv2_base,1,0,32,2,750,False
mvitv2_base,1,1,33,1,750,False
mvitv2_base,3,1,34,3,750,False
mvitv2_base,3,0,35,1,750,False
mvitv2_base,1,0,36,2,750,False
mvitv2_base,1,0,37,3,750,False
mvitv2_base,2,0,38,1,750,False
mvitv2_base,1,0,39,2,750,False
mvitv2_base,1,0,40,3,1000,False
mvitv2_base,1,0,41,3,1000,False
mvitv2_base,3,0,42,1,1000,False
mvitv2_base,1,1,43,1,1000,False
mvitv2_base,3,1,44,3,1000,False
mvitv2_base,3,1,45,3,1000,False
mvitv2_base,2,0,46,3,1000,False
mvitv2_base,1,0,47,2,1000,False
mvitv2_base,2,0,48,3,1000,False
mvitv2_base,1,1,49,1,1000,False
mvitv2_base,1,0,50,2,1000,False
mvitv2_base,3,0,51,2,1000,False
mvitv2_large,1,1,1,1,1000,True
mvitv2_large,2,0,2,1,1000,True
mvitv2_large,1,0,3,3,1000,True
mvitv2_large,3,0,4,1,300,False
mvitv2_large,3,1,5,3,300,False
mvitv2_large,2,0,6,3,300,False
mvitv2_large,1,1,7,1,300,False
mvitv2_large,3,1,8,3,300,False
mvitv2_large,2,1,9,2,300,False
mvitv2_large,2,1,10,2,300,False
mvitv2_large,2,1,11,2,300,False
mvitv2_large,2,0,12,1,500,False
mvitv2_large,3,1,13,3,500,False
mvitv2_large,2,1,14,2,500,False
mvitv2_large,1,1,15,1,500,False
mvitv2_large,2,1,16,2,500,False
mvitv2_large,1,1,17,1,500,False
mvitv2_large,3,1,18,3,500,False
mvitv2_large,1,1,19,1,500,False
mvitv2_large,2,0,20,1,500,False
mvitv2_large,1,0,21,2,500,False
mvitv2_large,1,1,22,1,500,False
mvitv2_large,1,0,23,3,500,False
mvitv2_large,3,1,24,3,500,False
mvitv2_large,2,1,25,2,500,False
mvitv2_large,3,1,26,3,500,False
mvitv2_large,2,1,27,2,500,False
mvitv2_large,2,0,28,1,750,False
mvitv2_large,1,0,29,3,750,False
mvitv2_large,2,1,30,2,750,False
mvitv2_large,3,1,31,3,750,False
mvitv2_large,2,1,32,2,750,False
mvitv2_large,1,1,33,1,750,False
mvitv2_large,1,0,34,3,750,False
mvitv2_large,1,1,35,1,750,False
mvitv2_large,2,1,36,2,750,False
mvitv2_large,3,1,37,3,750,False
mvitv2_large,1,1,38,1,750,False
mvitv2_large,3,0,39,2,750,False
mvitv2_large,2,0,40,3,1000,False
mvitv2_large,1,0,41,3,1000,False
mvitv2_large,3,0,42,1,1000,False
mvitv2_large,2,0,43,1,1000,False
mvitv2_large,2,0,44,3,1000,False
mvitv2_large,1,0,45,3,1000,False
mvitv2_large,2,0,46,3,1000,False
mvitv2_large,1,0,47,2,1000,False
mvitv2_large,3,1,48,3,1000,False
mvitv2_large,1,1,49,1,1000,False
mvitv2_large,2,1,50,2,1000,False
mvitv2_large,3,0,51,2,1000,False
mvitv2_small,1,1,1,1,1000,True
mvitv2_small,3,0,2,1,1000,True
mvitv2_small,3,1,3,3,1000,True
mvitv2_small,2,0,4,1,300,False
mvitv2_small,3,1,5,3,300,False
mvitv2_small,3,1,6,3,300,False
mvitv2_small,1,1,7,1,300,False
mvitv2_small,3,1,8,3,300,False
mvitv2_small,2,1,9,2,300,False
mvitv2_small,1,0,10,2,300,False
mvitv2_small,2,1,11,2,300,False
mvitv2_small,2,0,12,1,500,False
mvitv2_small,3,1,13,3,500,False
mvitv2_small,1,0,14,2,500,False
mvitv2_small,2,0,15,1,500,False
mvitv2_small,3,0,16,2,500,False
mvitv2_small,3,0,17,1,500,False
mvitv2_small,3,1,18,3,500,False
mvitv2_small,1,1,19,1,500,False
mvitv2_small,2,0,20,1,500,False
mvitv2_small,2,1,21,2,500,False
mvitv2_small,1,1,22,1,500,False
mvitv2_small,3,1,23,3,500,False
mvitv2_small,3,1,24,3,500,False
mvitv2_small,2,1,25,2,500,False
mvitv2_small,2,0,26,3,500,False
mvitv2_small,1,0,27,2,500,False
mvitv2_small,2,0,28,1,750,False
mvitv2_small,2,0,29,3,750,False
mvitv2_small,2,1,30,2,750,False
mvitv2_small,2,0,31,3,750,False
mvitv2_small,2,1,32,2,750,False
mvitv2_small,3,0,33,1,750,False
mvitv2_small,1,0,34,3,750,False
mvitv2_small,2,0,35,1,750,False
mvitv2_small,2,1,36,2,750,False
mvitv2_small,1,0,37,3,750,False
mvitv2_small,3,0,38,1,750,False
mvitv2_small,3,0,39,2,750,False
mvitv2_small,1,0,40,3,1000,False
mvitv2_small,3,1,41,3,1000,False
mvitv2_small,2,0,42,1,1000,False
mvitv2_small,2,0,43,1,1000,False
mvitv2_small,1,0,44,3,1000,False
mvitv2_small,3,1,45,3,1000,False
mvitv2_small,2,0,46,3,1000,False
mvitv2_small,1,0,47,2,1000,False
mvitv2_small,3,1,48,3,1000,False
mvitv2_small,3,0,49,1,1000,False
mvitv2_small,3,0,50,2,1000,False
mvitv2_small,1,0,51,2,1000,False
mvitv2_tiny,3,0,1,1,1000,True
mvitv2_tiny,1,1,2,1,1000,True
mvitv2_tiny,3,1,3,3,1000,True
mvitv2_tiny,3,0,4,1,300,False
mvitv2_tiny,3,1,5,3,300,False
mvitv2_tiny,2,0,6,3,300,False
mvitv2_tiny,1,1,7,1,300,False
mvitv2_tiny,1,0,8,3,300,False
mvitv2_tiny,2,1,9,2,300,False
mvitv2_tiny,2,1,10,2,300,False
mvitv2_tiny,2,1,11,2,300,False
mvitv2_tiny,1,1,12,1,500,False
mvitv2_tiny,3,1,13,3,500,False
mvitv2_tiny,2,1,14,2,500,False
mvitv2_tiny,3,0,15,1,500,False
mvitv2_tiny,2,1,16,2,500,False
mvitv2_tiny,3,0,17,1,500,False
mvitv2_tiny,1,0,18,3,500,False
mvitv2_tiny,1,1,19,1,500,False
mvitv2_tiny,1,1,20,1,500,False
mvitv2_tiny,2,1,21,2,500,False
mvitv2_tiny,1,1,22,1,500,False
mvitv2_tiny,1,0,23,3,500,False
mvitv2_tiny,3,1,24,3,500,False
mvitv2_tiny,2,1,25,2,500,False
mvitv2_tiny,2,0,26,3,500,False
mvitv2_tiny,2,1,27,2,500,False
mvitv2_tiny,2,0,28,1,750,False
mvitv2_tiny,3,1,29,3,750,False
mvitv2_tiny,3,0,30,2,750,False
mvitv2_tiny,3,1,31,3,750,False
mvitv2_tiny,2,1,32,2,750,False
mvitv2_tiny,1,1,33,1,750,False
mvitv2_tiny,2,0,34,3,750,False
mvitv2_tiny,2,0,35,1,750,False
mvitv2_tiny,3,0,36,2,750,False
mvitv2_tiny,3,1,37,3,750,False
mvitv2_tiny,1,1,38,1,750,False
mvitv2_tiny,2,1,39,2,750,False
mvitv2_tiny,2,0,40,3,1000,False
mvitv2_tiny,3,1,41,3,1000,False
mvitv2_tiny,2,0,42,1,1000,False
mvitv2_tiny,1,1,43,1,1000,False
mvitv2_tiny,2,0,44,3,1000,False
mvitv2_tiny,3,1,45,3,1000,False
mvitv2_tiny,2,0,46,3,1000,False
mvitv2_tiny,3,0,47,2,1000,False
mvitv2_tiny,2,0,48,3,1000,False
mvitv2_tiny,2,0,49,1,1000,False
mvitv2_tiny,1,0,50,2,1000,False
mvitv2_tiny,2,1,51,2,1000,False
nasnetalarge,1,1,1,1,1000,True
nasnetalarge,1,1,2,1,1000,True
nasnetalarge,3,1,3,3,1000,True
nasnetalarge,1,1,4,1,300,False
nasnetalarge,3,1,5,3,300,False
nasnetalarge,3,1,6,3,300,False
nasnetalarge,1,1,7,1,300,False
nasnetalarge,3,1,8,3,300,False
nasnetalarge,2,1,9,2,300,False
nasnetalarge,2,1,10,2,300,False
nasnetalarge,2,1,11,2,300,False
nasnetalarge,2,0,12,1,500,False
nasnetalarge,3,1,13,3,500,False
nasnetalarge,2,1,14,2,500,False
nasnetalarge,1,1,15,1,500,False
nasnetalarge,2,1,16,2,500,False
nasnetalarge,1,1,17,1,500,False
nasnetalarge,1,0,18,3,500,False
nasnetalarge,1,1,19,1,500,False
nasnetalarge,3,0,20,1,500,False
nasnetalarge,1,0,21,2,500,False
nasnetalarge,2,0,22,1,500,False
nasnetalarge,3,1,23,3,500,False
nasnetalarge,3,1,24,3,500,False
nasnetalarge,3,0,25,2,500,False
nasnetalarge,2,0,26,3,500,False
nasnetalarge,2,1,27,2,500,False
nasnetalarge,3,0,28,1,750,False
nasnetalarge,1,0,29,3,750,False
nasnetalarge,1,0,30,2,750,False
nasnetalarge,2,0,31,3,750,False
nasnetalarge,1,0,32,2,750,False
nasnetalarge,3,0,33,1,750,False
nasnetalarge,2,0,34,3,750,False
nasnetalarge,2,0,35,1,750,False
nasnetalarge,3,0,36,2,750,False
nasnetalarge,2,0,37,3,750,False
nasnetalarge,2,0,38,1,750,False
nasnetalarge,1,0,39,2,750,False
nasnetalarge,1,0,40,3,1000,False
nasnetalarge,1,0,41,3,1000,False
nasnetalarge,3,0,42,1,1000,False
nasnetalarge,2,0,43,1,1000,False
nasnetalarge,1,0,44,3,1000,False
nasnetalarge,1,0,45,3,1000,False
nasnetalarge,3,1,46,3,1000,False
nasnetalarge,1,0,47,2,1000,False
nasnetalarge,2,0,48,3,1000,False
nasnetalarge,1,1,49,1,1000,False
nasnetalarge,2,1,50,2,1000,False
nasnetalarge,3,0,51,2,1000,False
nf_regnet_b1,3,0,1,1,1000,True
nf_regnet_b1,1,1,2,1,1000,True
nf_regnet_b1,3,1,3,3,1000,True
nf_regnet_b1,1,1,4,1,300,False
nf_regnet_b1,2,0,5,3,300,False
nf_regnet_b1,3,1,6,3,300,False
nf_regnet_b1,1,1,7,1,300,False
nf_regnet_b1,3,1,8,3,300,False
nf_regnet_b1,2,1,9,2,300,False
nf_regnet_b1,3,0,10,2,300,False
nf_regnet_b1,2,1,11,2,300,False
nf_regnet_b1,1,1,12,1,500,False
nf_regnet_b1,3,1,13,3,500,False
nf_regnet_b1,2,1,14,2,500,False
nf_regnet_b1,2,0,15,1,500,False
nf_regnet_b1,3,0,16,2,500,False
nf_regnet_b1,3,0,17,1,500,False
nf_regnet_b1,3,1,18,3,500,False
nf_regnet_b1,3,0,19,1,500,False
nf_regnet_b1,1,1,20,1,500,False
nf_regnet_b1,1,0,21,2,500,False
nf_regnet_b1,2,0,22,1,500,False
nf_regnet_b1,3,1,23,3,500,False
nf_regnet_b1,3,1,24,3,500,False
nf_regnet_b1,2,1,25,2,500,False
nf_regnet_b1,2,0,26,3,500,False
nf_regnet_b1,2,1,27,2,500,False
nf_regnet_b1,3,0,28,1,750,False
nf_regnet_b1,2,0,29,3,750,False
nf_regnet_b1,3,0,30,2,750,False
nf_regnet_b1,3,1,31,3,750,False
nf_regnet_b1,2,1,32,2,750,False
nf_regnet_b1,2,0,33,1,750,False
nf_regnet_b1,2,0,34,3,750,False
nf_regnet_b1,1,1,35,1,750,False
nf_regnet_b1,3,0,36,2,750,False
nf_regnet_b1,1,0,37,3,750,False
nf_regnet_b1,2,0,38,1,750,False
nf_regnet_b1,2,1,39,2,750,False
nf_regnet_b1,1,0,40,3,1000,False
nf_regnet_b1,1,0,41,3,1000,False
nf_regnet_b1,2,0,42,1,1000,False
nf_regnet_b1,2,0,43,1,1000,False
nf_regnet_b1,2,0,44,3,1000,False
nf_regnet_b1,3,1,45,3,1000,False
nf_regnet_b1,1,0,46,3,1000,False
nf_regnet_b1,1,0,47,2,1000,False
nf_regnet_b1,2,0,48,3,1000,False
nf_regnet_b1,1,1,49,1,1000,False
nf_regnet_b1,2,1,50,2,1000,False
nf_regnet_b1,2,1,51,2,1000,False
nf_resnet50,1,1,1,1,1000,True
nf_resnet50,1,1,2,1,1000,True
nf_resnet50,1,0,3,3,1000,True
nf_resnet50,1,1,4,1,300,False
nf_resnet50,3,1,5,3,300,False
nf_resnet50,3,1,6,3,300,False
nf_resnet50,1,1,7,1,300,False
nf_resnet50,3,1,8,3,300,False
nf_resnet50,2,1,9,2,300,False
nf_resnet50,2,1,10,2,300,False
nf_resnet50,2,1,11,2,300,False
nf_resnet50,1,1,12,1,500,False
nf_resnet50,2,0,13,3,500,False
nf_resnet50,2,1,14,2,500,False
nf_resnet50,2,0,15,1,500,False
nf_resnet50,3,0,16,2,500,False
nf_resnet50,1,1,17,1,500,False
nf_resnet50,1,0,18,3,500,False
nf_resnet50,1,1,19,1,500,False
nf_resnet50,1,1,20,1,500,False
nf_resnet50,1,0,21,2,500,False
nf_resnet50,2,0,22,1,500,False
nf_resnet50,3,1,23,3,500,False
nf_resnet50,1,0,24,3,500,False
nf_resnet50,2,1,25,2,500,False
nf_resnet50,2,0,26,3,500,False
nf_resnet50,2,1,27,2,500,False
nf_resnet50,1,1,28,1,750,False
nf_resnet50,2,0,29,3,750,False
nf_resnet50,1,0,30,2,750,False
