,cnn00_dense10_conv10_augment.npy,cnn00_dense10_conv11_augment.npy,cnn00_dense10_conv2_augment.npy,cnn00_dense10_conv3_augment.npy,cnn00_dense10_conv4_augment.npy,cnn00_dense10_conv5_augment.npy,cnn00_dense10_conv6_augment.npy,cnn00_dense10_conv7_augment.npy,cnn00_dense10_conv8_augment.npy,cnn00_dense10_conv9_augment.npy,cnn00_dense1_conv10_augment.npy,cnn00_dense1_conv11_augment.npy,cnn00_dense1_conv2_augment.npy,cnn00_dense1_conv3_augment.npy,cnn00_dense1_conv4_augment.npy,cnn00_dense1_conv5_augment.npy,cnn00_dense1_conv6_augment.npy,cnn00_dense1_conv7_augment.npy,cnn00_dense1_conv8_augment.npy,cnn00_dense1_conv9_augment.npy,cnn00_dense2_conv10_augment.npy,cnn00_dense2_conv11_augment.npy,cnn00_dense2_conv2_augment.npy,cnn00_dense2_conv3_augment.npy,cnn00_dense2_conv4_augment.npy,cnn00_dense2_conv5_augment.npy,cnn00_dense2_conv6_augment.npy,cnn00_dense2_conv7_augment.npy,cnn00_dense2_conv8_augment.npy,cnn00_dense2_conv9_augment.npy,cnn00_dense3_conv10_augment.npy,cnn00_dense3_conv11_augment.npy,cnn00_dense3_conv2_augment.npy,cnn00_dense3_conv3_augment.npy,cnn00_dense3_conv4_augment.npy,cnn00_dense3_conv5_augment.npy,cnn00_dense3_conv6_augment.npy,cnn00_dense3_conv7_augment.npy,cnn00_dense3_conv8_augment.npy,cnn00_dense3_conv9_augment.npy,cnn00_dense4_conv10_augment.npy,cnn00_dense4_conv11_augment.npy,cnn00_dense4_conv2_augment.npy,cnn00_dense4_conv3_augment.npy,cnn00_dense4_conv4_augment.npy,cnn00_dense4_conv5_augment.npy,cnn00_dense4_conv6_augment.npy,cnn00_dense4_conv7_augment.npy,cnn00_dense4_conv8_augment.npy,cnn00_dense4_conv9_augment.npy,cnn00_dense5_conv10_augment.npy,cnn00_dense5_conv11_augment.npy,cnn00_dense5_conv2_augment.npy,cnn00_dense5_conv3_augment.npy,cnn00_dense5_conv4_augment.npy,cnn00_dense5_conv5_augment.npy,cnn00_dense5_conv6_augment.npy,cnn00_dense5_conv7_augment.npy,cnn00_dense5_conv8_augment.npy,cnn00_dense5_conv9_augment.npy,cnn00_dense6_conv10_augment.npy,cnn00_dense6_conv11_augment.npy,cnn00_dense6_conv2_augment.npy,cnn00_dense6_conv3_augment.npy,cnn00_dense6_conv4_augment.npy,cnn00_dense6_conv5_augment.npy,cnn00_dense6_conv6_augment.npy,cnn00_dense6_conv7_augment.npy,cnn00_dense6_conv8_augment.npy,cnn00_dense6_conv9_augment.npy,cnn00_dense7_conv10_augment.npy,cnn00_dense7_conv11_augment.npy,cnn00_dense7_conv2_augment.npy,cnn00_dense7_conv3_augment.npy,cnn00_dense7_conv4_augment.npy,cnn00_dense7_conv5_augment.npy,cnn00_dense7_conv6_augment.npy,cnn00_dense7_conv7_augment.npy,cnn00_dense7_conv8_augment.npy,cnn00_dense7_conv9_augment.npy,cnn00_dense8_conv10_augment.npy,cnn00_dense8_conv11_augment.npy,cnn00_dense8_conv2_augment.npy,cnn00_dense8_conv3_augment.npy,cnn00_dense8_conv4_augment.npy,cnn00_dense8_conv5_augment.npy,cnn00_dense8_conv6_augment.npy,cnn00_dense8_conv7_augment.npy,cnn00_dense8_conv8_augment.npy,cnn00_dense8_conv9_augment.npy,cnn00_dense9_conv10_augment.npy,cnn00_dense9_conv11_augment.npy,cnn00_dense9_conv2_augment.npy,cnn00_dense9_conv3_augment.npy,cnn00_dense9_conv4_augment.npy,cnn00_dense9_conv5_augment.npy,cnn00_dense9_conv6_augment.npy,cnn00_dense9_conv7_augment.npy,cnn00_dense9_conv8_augment.npy,cnn00_dense9_conv9_augment.npy
cnn00_dense4_conv11_augment.npy,0.871476,0.99678206,0.98874056,0.98891634,0.07142491,0.9915852,0.9874731,0.19189931,0.9953605,0.15700015,0.996675,0.9977114,0.1017436,0.057266984,0.052104253,0.04000585,0.06844108,0.14771228,0.9942069,0.9961535,0.09981847,0.9967748,0.086279586,0.07312295,0.07864586,0.113438204,0.15343268,0.03828998,0.022727493,0.12846746,0.94659424,0.10756675,0.05274824,0.08675664,0.07477498,0.21005553,0.14796291,0.9943495,0.07247443,0.14124201,0.12997347,1.0,0.041607715,0.052274417,0.07753918,0.14688818,0.99494714,0.99428624,0.07357931,0.99394727,0.099914625,0.09564003,0.077470265,0.03395087,0.9935284,0.992773,0.994743,0.9868475,0.10897967,0.111421004,0.99539185,0.9978039,0.9898922,0.085752584,0.07945546,0.14650956,0.9953556,0.99481493,0.99252737,0.12580012,0.996943,0.9950973,0.9875085,0.09771488,0.992824,0.99358463,0.99395,0.9945298,0.99560887,0.9931921,0.078386754,0.99725497,0.9890853,0.9902338,0.08895267,0.21059938,0.9937613,0.062868774,0.99411595,0.10696537,0.99673766,0.99741113,0.9898347,0.9911055,0.9936812,0.9950559,0.9955304,0.9954783,0.995881,0.9968866
cnn00_dense4_conv2_augment.npy,0.0442502,0.041687258,0.05533617,0.056393787,0.09396793,0.053291835,0.05440798,0.19711696,0.046830405,0.5247091,0.043248042,0.04287706,0.8741931,0.87546957,0.8700486,0.8594922,0.8471037,0.3634754,0.04541319,0.045369405,0.48848453,0.04375914,0.8966245,0.88729244,0.8671436,0.38821152,0.5222449,0.8215897,0.78531003,0.49373066,0.03508169,0.4345274,0.90156835,0.89234865,0.8195058,0.34014016,0.49756643,0.04995194,0.2312497,0.2266564,0.46252427,0.041607715,1.0,0.8653278,0.62828004,0.64907134,0.046666656,0.046827357,0.26346484,0.045153785,0.55970585,0.5412895,0.898371,0.8447447,0.04945417,0.05356739,0.048268605,0.05082302,0.572526,0.62188596,0.043094963,0.0422077,0.05559304,0.0886625,0.09186741,0.19665344,0.046057433,0.04589869,0.04602741,0.6178361,0.043378912,0.042905174,0.058166344,0.08890605,0.05208092,0.050559428,0.047164522,0.048509724,0.044736333,0.047872372,0.43314147,0.043053962,0.054049686,0.055427372,0.21315953,0.18313709,0.049645457,0.19245899,0.04636659,0.2098514,0.041816123,0.04130389,0.05387553,0.05427028,0.04951843,0.048684787,0.045458753,0.044799022,0.044773195,0.04243504
cnn00_dense4_conv3_augment.npy,0.06406479,0.051601563,0.06456938,0.06655794,0.071638785,0.06328535,0.06488253,0.18518871,0.05796908,0.56533194,0.053646516,0.052986585,0.80204123,0.84994656,0.872369,0.8470634,0.8567033,0.36130208,0.056160193,0.055995837,0.46899542,0.053751696,0.82704467,0.8654792,0.8844666,0.42385107,0.5114787,0.8362204,0.8382881,0.48501384,0.046445068,0.4185665,0.85628796,0.9022375,0.8648248,0.3377805,0.48665163,0.060308043,0.24082373,0.23231855,0.4465025,0.052274417,0.8653278,1.0,0.6492532,0.65955114,0.056817394,0.057691,0.2463522,0.054614127,0.57986194,0.5435678,0.88065726,0.9030616,0.060453653,0.063713014,0.05804551,0.05850765,0.56382716,0.6431391,0.052613236,0.051985614,0.066146806,0.064150825,0.06431273,0.17513886,0.056232035,0.055929706,0.05584354,0.640226,0.053520508,0.053111285,0.068176724,0.06412949,0.062345177,0.06090928,0.05844055,0.05977645,0.055668194,0.0578153,0.38532785,0.053203646,0.064006485,0.06442284,0.21400248,0.16551271,0.0603135,0.18111172,0.056910753,0.2109191,0.052205913,0.051991697,0.06365499,0.06377496,0.06047364,0.059313864,0.056088418,0.0557928,0.055544622,0.052979033
cnn00_dense4_conv4_augment.npy,0.08520631,0.07717111,0.09247469,0.08982842,0.15746798,0.09227271,0.088178955,0.19256668,0.08360334,0.5549685,0.07909225,0.0803455,0.6290797,0.6374814,0.6753872,0.65989816,0.688926,0.5676431,0.08600101,0.08116459,0.562034,0.07749733,0.607717,0.6552947,0.67661697,0.4716027,0.6361183,0.7109489,0.6818348,0.57420135,0.06781131,0.5103832,0.6013738,0.689547,0.7412191,0.55935794,0.6518278,0.089299776,0.2870367,0.2388797,0.5487242,0.07753918,0.62828004,0.6492532,1.0,0.72956634,0.0842237,0.082967184,0.36463967,0.075559564,0.6393198,0.62603205,0.645174,0.6485043,0.08618583,0.09294203,0.08540817,0.098331355,0.6137541,0.6775243,0.07582169,0.07804496,0.09036764,0.12745103,0.16381812,0.29962873,0.08235468,0.080644965,0.07871783,0.66099817,0.076688744,0.07191983,0.09620744,0.1817033,0.089042045,0.088433355,0.08117667,0.08706717,0.08122961,0.07847725,0.39753968,0.07426637,0.0898218,0.08949697,0.3695513,0.21500318,0.086250454,0.2605356,0.0811272,0.25822154,0.07518281,0.08072913,0.093759134,0.09102764,0.09083174,0.086208194,0.08279441,0.08337221,0.08128538,0.07570813
cnn00_dense4_conv5_augment.npy,0.15575115,0.14871483,0.16530481,0.16202039,0.02716501,0.16274467,0.15747388,0.17700921,0.15453538,0.70756954,0.15006648,0.15130298,0.66430175,0.688089,0.7230181,0.7258544,0.7142587,0.672458,0.15827206,0.1521764,0.8617945,0.14571548,0.63428044,0.70847064,0.71195793,0.32355785,0.9059798,0.7070164,0.64878684,0.8797141,0.12591876,0.82193244,0.6033057,0.71148294,0.6799152,0.63189304,0.90556544,0.16023754,0.24577978,0.21031359,0.8617013,0.14688818,0.64907134,0.65955114,0.72956634,1.0,0.15375169,0.15172932,0.24996257,0.14400491,0.8865372,0.879066,0.66214615,0.60236067,0.15643942,0.16272587,0.15514459,0.17181376,0.8934263,0.9041288,0.14580496,0.14844209,0.16409719,0.039804667,0.04840131,0.2022663,0.15235338,0.14996284,0.14694276,0.898004,0.14699402,0.14001262,0.17130993,0.058383852,0.16009873,0.15725386,0.14873573,0.15828006,0.15102582,0.14749973,0.4680077,0.14505883,0.1621914,0.16289066,0.17355166,0.15001652,0.15587147,0.18751986,0.15104187,0.24494725,0.14696296,0.15295859,0.16475432,0.1614347,0.16083871,0.15537088,0.15252051,0.15255058,0.14907344,0.14529017
cnn00_dense4_conv6_augment.npy,0.8727371,0.9942921,0.99125296,0.99026304,0.07435033,0.99600804,0.9925698,0.19666485,0.99524033,0.16326654,0.9956846,0.9959674,0.108023874,0.063736275,0.056618374,0.044033837,0.0736092,0.1527018,0.9949534,0.9955726,0.10493932,0.99310726,0.0935169,0.07967234,0.0836304,0.11900143,0.1600947,0.041185696,0.025481928,0.13409157,0.9495323,0.112906046,0.058678117,0.092460796,0.07826281,0.22092536,0.15426585,0.99540764,0.07733581,0.14588308,0.1354959,0.99494714,0.046666656,0.056817394,0.0842237,0.15375169,1.0,0.994715,0.08031485,0.9915388,0.10485818,0.10070871,0.08266011,0.0377219,0.99382716,0.9967613,0.9975767,0.9903916,0.11407044,0.11640572,0.9927609,0.99369717,0.9917225,0.09073879,0.08271865,0.15341215,0.9971979,0.9938223,0.9918478,0.13102937,0.99512744,0.9917415,0.98892957,0.1023279,0.99389,0.9964836,0.99611014,0.99596804,0.99510664,0.9921818,0.08228891,0.9932346,0.98987293,0.9905467,0.09501853,0.2161963,0.99655324,0.06828651,0.99297464,0.11300097,0.9929446,0.9938859,0.9923717,0.9923796,0.99416393,0.99778944,0.9990017,0.99587435,0.9949422,0.9953805
cnn00_dense4_conv7_augment.npy,0.8662997,0.99292475,0.9887134,0.99097604,0.07047161,0.99164045,0.99093103,0.19408955,0.99680716,0.16087897,0.9945221,0.9947884,0.10859459,0.06403601,0.055841744,0.044194236,0.073556,0.15310399,0.99409264,0.9938368,0.10221941,0.99453664,0.09392119,0.079787225,0.08302939,0.12037804,0.15714571,0.04117979,0.025195874,0.13084124,0.9394021,0.109464005,0.058710247,0.09183797,0.07795042,0.21673137,0.15197591,0.9967626,0.07467307,0.14385651,0.13300735,0.99428624,0.046827357,0.057691,0.082967184,0.15172932,0.994715,1.0,0.07622224,0.9943038,0.10234858,0.09774494,0.08369937,0.037881248,0.99327517,0.99408334,0.9949479,0.9855702,0.1117713,0.11432259,0.99253565,0.9927354,0.98966634,0.085767075,0.07919239,0.14931877,0.9950707,0.99592644,0.99601203,0.12862049,0.9953194,0.9933105,0.98789823,0.09767411,0.9934987,0.9939991,0.99470127,0.9963066,0.99744827,0.99431556,0.08031512,0.9938614,0.9888834,0.9913354,0.09171238,0.21288605,0.99461544,0.06456277,0.9973291,0.10843867,0.9927064,0.99170727,0.98974884,0.9929018,0.9935151,0.99422675,0.99508387,0.9973762,0.9977855,0.9956792
cnn00_dense4_conv8_augment.npy,0.05712186,0.074833885,0.08627352,0.07968739,0.6524148,0.08428284,0.07829952,0.49769816,0.07848531,0.36845225,0.077553876,0.07667293,0.27507588,0.26339802,0.2776284,0.2662922,0.2736182,0.2090891,0.082332075,0.07872166,0.19461165,0.0740372,0.26450196,0.27489805,0.26258767,0.43389714,0.23433441,0.27636173,0.2631285,0.20851186,0.12084814,0.19141114,0.2587387,0.27802512,0.2985033,0.2376622,0.22113101,0.08178337,0.7393293,0.5138425,0.1860583,0.07357931,0.26346484,0.2463522,0.36463967,0.24996257,0.08031485,0.07622224,1.0,0.07046432,0.2138001,0.22244796,0.27410343,0.2543284,0.078172326,0.08499676,0.08019416,0.09297631,0.21630144,0.23162879,0.07299075,0.072406024,0.08277482,0.5835835,0.6729213,0.7624464,0.0787109,0.07747689,0.07506218,0.23759262,0.07491258,0.07197253,0.08876368,0.6321436,0.081191294,0.081304036,0.07784253,0.079965785,0.076719105,0.07460956,0.11766796,0.07280725,0.08360974,0.0815183,0.5657247,0.5020426,0.08049741,0.7694341,0.0745592,0.75293803,0.073452786,0.07622305,0.08824246,0.08217858,0.08103457,0.083118595,0.07915375,0.078704014,0.07596076,0.07258875
cnn00_dense4_conv9_augment.npy,0.85194623,0.99142236,0.98644716,0.9893213,0.06906801,0.98854923,0.9895458,0.18655796,0.9923696,0.15339784,0.99373233,0.9934792,0.10486422,0.060478847,0.052671712,0.04045717,0.06922759,0.14467023,0.9887922,0.991946,0.09483918,0.9955982,0.09098448,0.0761122,0.07927612,0.11728747,0.14810783,0.038100358,0.022541668,0.12403679,0.9290583,0.102425046,0.05537615,0.08865943,0.07465455,0.20372403,0.14332695,0.99177295,0.06882761,0.13658209,0.12518512,0.99394727,0.045153785,0.054614127,0.075559564,0.14400491,0.9915388,0.9943038,0.07046432,1.0,0.095948,0.09037463,0.080586106,0.035521805,0.9911661,0.99088335,0.9933216,0.97923344,0.10420793,0.107301414,0.99501896,0.99353117,0.98770666,0.081608355,0.07597592,0.14114933,0.9928158,0.99329686,0.99402404,0.12249896,0.9960197,0.99485916,0.9856659,0.09412679,0.99049187,0.99160665,0.9933386,0.9909302,0.99363834,0.9966355,0.075753056,0.9948501,0.9871102,0.99024653,0.087867156,0.20595145,0.9928342,0.059301037,0.99392456,0.10229567,0.9938344,0.99005294,0.9857089,0.99041605,0.9902596,0.9912475,0.99244726,0.9919138,0.9940522,0.9966412
cnn00_dense5_conv10_augment.npy,0.115353644,0.101066336,0.113024764,0.11081596,-0.0075390036,0.11160087,0.105517134,0.1436572,0.10538545,0.6855563,0.102016196,0.10352423,0.5743116,0.6044089,0.6407801,0.6424118,0.6306596,0.640108,0.1090606,0.10413236,0.90898776,0.09818006,0.54454315,0.6197129,0.6184173,0.2868275,0.8978212,0.62764406,0.5898814,0.91242486,0.087651186,0.8788464,0.5032851,0.6246674,0.5828157,0.57374746,0.89074373,0.10991895,0.22078514,0.17975035,0.9019955,0.099914625,0.55970585,0.57986194,0.6393198,0.8865372,0.10485818,0.10234858,0.2138001,0.095948,1.0,0.92279166,0.57037467,0.5163144,0.10731744,0.111014545,0.10532533,0.119813204,0.90590924,0.9195859,0.09903209,0.101125345,0.11254345,-0.00018076382,0.010500141,0.15552315,0.103466414,0.10165735,0.098288596,0.9247493,0.09891975,0.09315249,0.11805989,0.020890051,0.110027954,0.10721487,0.099691845,0.10826548,0.10193847,0.09816389,0.4251009,0.09726129,0.11073631,0.11172968,0.14196718,0.10716662,0.10592926,0.15951607,0.10210603,0.2227079,0.100284465,0.10547715,0.11311746,0.11132665,0.11062722,0.106334396,0.10386051,0.104077056,0.10084101,0.09787491
cnn00_dense5_conv11_augment.npy,0.10894254,0.09654346,0.10994822,0.1061253,0.005777737,0.10735613,0.10082271,0.14997104,0.10125811,0.6574873,0.098057464,0.09932359,0.5586756,0.57476693,0.6153734,0.62291783,0.6007471,0.62038714,0.1062437,0.100162536,0.9174733,0.09346244,0.52883106,0.5999722,0.59705925,0.25373557,0.8975566,0.6146605,0.568268,0.9163354,0.08722426,0.8871272,0.49229664,0.5955637,0.55219674,0.5676056,0.89540887,0.10618037,0.22205618,0.18441445,0.9125082,0.09564003,0.5412895,0.5435678,0.62603205,0.879066,0.10070871,0.09774494,0.22244796,0.09037463,0.92279166,1.0,0.54356295,0.4773424,0.102327235,0.10656881,0.101019174,0.11801771,0.9206462,0.9140359,0.09439178,0.09671662,0.108461864,0.021392815,0.028380023,0.16877894,0.099448025,0.09785786,0.09350483,0.91011727,0.094652824,0.087531656,0.11469216,0.040293634,0.105216,0.102378115,0.094651856,0.10464525,0.09785044,0.092723824,0.4328131,0.09258323,0.107491925,0.10784369,0.12905072,0.12016308,0.10165492,0.16560951,0.09782673,0.22984375,0.09623655,0.10213782,0.109914295,0.1064893,0.10609066,0.10215162,0.09955062,0.10024902,0.09654245,0.09295633
cnn00_dense5_conv2_augment.npy,0.07553121,0.0781167,0.09223191,0.09451484,0.08721075,0.09086792,0.0918241,0.20200925,0.08424443,0.57347035,0.07989047,0.07963437,0.8522458,0.86308324,0.86742985,0.84816605,0.8519605,0.37621927,0.08310229,0.08178219,0.48474014,0.07973536,0.87258685,0.8750535,0.8714692,0.424708,0.5325938,0.81415457,0.79660475,0.50168663,0.06371976,0.43761978,0.8867376,0.8961236,0.8486076,0.36407313,0.50607467,0.08735463,0.25903568,0.23299769,0.46344474,0.077470265,0.898371,0.88065726,0.645174,0.66214615,0.08266011,0.08369937,0.27410343,0.080586106,0.57037467,0.54356295,1.0,0.8691197,0.085749865,0.09108677,0.085396424,0.0889553,0.57474357,0.6324846,0.078762,0.078390606,0.092998594,0.07860731,0.0890439,0.21014467,0.08276776,0.082206585,0.08236299,0.6363907,0.07962226,0.07867826,0.09585442,0.0791337,0.08942643,0.088382296,0.084264606,0.08595149,0.08212003,0.08397187,0.41435716,0.07888076,0.090867534,0.092693925,0.22280751,0.18282479,0.086957164,0.20715405,0.083683215,0.23296481,0.0781142,0.07818177,0.091170914,0.092089176,0.08699698,0.0850128,0.08216049,0.08166256,0.0813942,0.07878886
cnn00_dense5_conv3_augment.npy,0.04334001,0.033017516,0.04398762,0.046488438,0.08185083,0.043713193,0.04485959,0.18328586,0.038416613,0.53391427,0.034712933,0.034177292,0.77502316,0.82289004,0.8506882,0.8231539,0.84834206,0.30813915,0.03655124,0.036866184,0.39329666,0.035452023,0.80376273,0.838853,0.8704868,0.4464752,0.43438604,0.8380391,0.8521201,0.40859768,0.029684002,0.34267738,0.84559953,0.8855649,0.87811786,0.29483038,0.41441953,0.040092822,0.24135597,0.22443461,0.36490184,0.03395087,0.8447447,0.9030616,0.6485043,0.60236067,0.0377219,0.037881248,0.2543284,0.035521805,0.5163144,0.4773424,0.8691197,1.0,0.040773407,0.043799806,0.038788367,0.037926428,0.4983491,0.5875519,0.033944447,0.033404604,0.04598055,0.068437986,0.07476349,0.1764474,0.037062805,0.03701062,0.036601122,0.5817765,0.034761958,0.035047624,0.04681922,0.07267459,0.042502243,0.041920155,0.039794497,0.039897867,0.036756985,0.038399756,0.3493892,0.034419034,0.04353657,0.043942433,0.23392671,0.16569245,0.040843543,0.18266973,0.037555378,0.20576176,0.033450905,0.03322533,0.04393288,0.044308003,0.040922377,0.039916135,0.037285894,0.036858827,0.03624148,0.034106262
cnn00_dense5_conv4_augment.npy,0.8755543,0.9913026,0.9909808,0.99188936,0.07399872,0.99178106,0.9874826,0.19554877,0.99409235,0.16273001,0.9935485,0.9933834,0.11206438,0.06734064,0.05992967,0.0475039,0.07656578,0.15872207,0.99327266,0.9944133,0.10655732,0.9920936,0.09578529,0.08276037,0.08679222,0.121406265,0.16225705,0.044592842,0.028274244,0.13571537,0.94434065,0.11311955,0.060974073,0.096716315,0.08200557,0.22325204,0.15663451,0.993886,0.075255595,0.1449345,0.13737509,0.9935284,0.04945417,0.060453653,0.08618583,0.15643942,0.99382716,0.99327517,0.078172326,0.9911661,0.10731744,0.102327235,0.085749865,0.040773407,1.0,0.9935445,0.9939472,0.98680156,0.11670176,0.119155206,0.9926881,0.99307376,0.99185777,0.089533046,0.08274548,0.14920676,0.99401844,0.9937665,0.9908826,0.1332928,0.99372196,0.9898765,0.9906887,0.10191674,0.9967115,0.99335843,0.9920709,0.9931298,0.9935483,0.99021244,0.086591795,0.9920921,0.9914766,0.9939943,0.095014885,0.21519929,0.99338573,0.06573209,0.99209785,0.11136685,0.99300635,0.9932485,0.99132705,0.9944566,0.99759537,0.994981,0.9944137,0.9948162,0.9943677,0.9934441
cnn00_dense5_conv5_augment.npy,0.8684923,0.9925881,0.99155676,0.99109876,0.0754428,0.9966109,0.99261963,0.20005193,0.9943062,0.17179428,0.9932289,0.9936962,0.11681152,0.07120401,0.063460216,0.05090343,0.08049863,0.16301265,0.9928444,0.9932013,0.11069604,0.9917003,0.10136664,0.08777277,0.090211004,0.12418055,0.16886269,0.04713082,0.030596351,0.14068417,0.94268215,0.1176742,0.06514534,0.10014037,0.085727096,0.23323688,0.1629604,0.9948083,0.081462145,0.14950006,0.14182289,0.992773,0.05356739,0.063713014,0.09294203,0.16272587,0.9967613,0.99408334,0.08499676,0.99088335,0.111014545,0.10656881,0.09108677,0.043799806,0.9935445,1.0,0.9968212,0.9890009,0.12113724,0.12323168,0.9905293,0.9916481,0.99199665,0.09170022,0.08471992,0.15828137,0.99617517,0.9927476,0.99138564,0.13822253,0.99329174,0.9909464,0.99053544,0.104905896,0.9939403,0.99736637,0.9957897,0.99492115,0.9941423,0.99195826,0.08811044,0.9921563,0.9901691,0.9903744,0.09954935,0.21962473,0.9961994,0.07151357,0.99252415,0.11661162,0.9905158,0.99117386,0.992825,0.99272096,0.9938041,0.9971569,0.99669534,0.9944649,0.99366033,0.99310505
cnn00_dense5_conv6_augment.npy,0.86434615,0.9939599,0.99186665,0.99112225,0.07444766,0.99544895,0.99301636,0.19671139,0.99504465,0.16521327,0.9955233,0.99579763,0.11063107,0.06499076,0.057361707,0.0450708,0.0745787,0.15444651,0.99451554,0.99524313,0.10525475,0.99421227,0.09567005,0.08159799,0.08469843,0.12080205,0.16168487,0.04190922,0.026193224,0.13506204,0.94344646,0.113468006,0.06033789,0.09403627,0.079661064,0.22284968,0.1556474,0.99541634,0.077943146,0.14586033,0.1362924,0.994743,0.048268605,0.05804551,0.08540817,0.15514459,0.9975767,0.9949479,0.08019416,0.9933216,0.10532533,0.101019174,0.085396424,0.038788367,0.9939472,0.9968212,1.0,0.98916674,0.11491125,0.11718126,0.99371165,0.99442625,0.9923824,0.09052062,0.08334732,0.15368754,0.99790555,0.99464774,0.99290067,0.1323412,0.9957275,0.99301106,0.9909472,0.10263865,0.993698,0.9968171,0.99676216,0.99500376,0.9954306,0.9934117,0.082179494,0.9946853,0.9914183,0.99175733,0.09536897,0.21598807,0.9978555,0.06831201,0.99416393,0.112886086,0.99393594,0.9938967,0.9926356,0.99299806,0.99425036,0.9972923,0.99813235,0.9954936,0.99533767,0.9952836
cnn00_dense5_conv7_augment.npy,0.8586752,0.9870862,0.98698837,0.9819539,0.07721257,0.98878604,0.979514,0.20079467,0.9879241,0.18059066,0.9886042,0.9887689,0.11605381,0.068144254,0.060809314,0.049616642,0.079405166,0.16958651,0.991369,0.9902532,0.12196517,0.98231757,0.09885471,0.083762005,0.087603666,0.12354809,0.18296695,0.045833353,0.029083712,0.15282516,0.9559674,0.13048713,0.06202842,0.09650813,0.08248224,0.24655801,0.17499521,0.99018437,0.089603566,0.1494524,0.15475796,0.9868475,0.05082302,0.05850765,0.098331355,0.17181376,0.9903916,0.9855702,0.09297631,0.97923344,0.119813204,0.11801771,0.0889553,0.037926428,0.98680156,0.9890009,0.98916674,1.0,0.13316897,0.13242206,0.9838113,0.9861482,0.9859327,0.0937767,0.08662765,0.16749072,0.9890838,0.9858191,0.98085195,0.1468063,0.98672265,0.97941494,0.98564124,0.10487142,0.98688346,0.987557,0.98411053,0.9889005,0.9871556,0.98062843,0.09179733,0.98393583,0.9854765,0.98321193,0.10076162,0.21405618,0.9873851,0.078447804,0.9838048,0.12585458,0.9859132,0.99031615,0.9904756,0.9856678,0.9897987,0.9910905,0.9901002,0.98995006,0.9877804,0.9865448
cnn00_dense5_conv8_augment.npy,0.12009992,0.11043355,0.124832,0.121372804,0.0050419928,0.12214819,0.114638716,0.16158819,0.11535609,0.6740502,0.11193576,0.113411956,0.5838348,0.5984832,0.63371724,0.6438852,0.6179063,0.63816524,0.12029208,0.114194505,0.9070907,0.10707871,0.55755335,0.62665623,0.62112695,0.23544209,0.9022098,0.6312561,0.5835852,0.9119439,0.09750232,0.87765175,0.52345943,0.6197182,0.56795377,0.58588153,0.89831114,0.120588385,0.22312121,0.1889972,0.90839076,0.10897967,0.572526,0.56382716,0.6137541,0.8934263,0.11407044,0.1117713,0.21630144,0.10420793,0.90590924,0.9206462,0.57474357,0.4983491,0.11670176,0.12113724,0.11491125,0.13316897,1.0,0.9119273,0.108034514,0.110457465,0.12326329,0.029765183,0.029703591,0.16861574,0.11336359,0.11163141,0.107194304,0.9035129,0.10845291,0.10095775,0.13038275,0.042279027,0.11970976,0.11650121,0.10805223,0.11863881,0.111835174,0.1069946,0.4721717,0.1063635,0.12153865,0.122578986,0.12150254,0.11895787,0.11514246,0.1681362,0.11164115,0.23242444,0.10994082,0.11582235,0.124237485,0.1214243,0.12080112,0.11585832,0.11323676,0.11368424,0.110379055,0.10695913
cnn00_dense5_conv9_augment.npy,0.122381054,0.11227033,0.12552027,0.12293145,0.015560839,0.123716675,0.117241085,0.15960577,0.11736324,0.6976838,0.113460034,0.11478446,0.6263177,0.65574414,0.69861627,0.7038818,0.6950201,0.6303967,0.12074334,0.1155702,0.88645136,0.109839566,0.60188055,0.6769666,0.6940202,0.31189176,0.88522094,0.6997983,0.6584058,0.891047,0.09946927,0.8457982,0.57284904,0.6831161,0.6543998,0.58004373,0.88201314,0.12154999,0.23557815,0.1928146,0.8754966,0.111421004,0.62188596,0.6431391,0.6775243,0.9041288,0.11640572,0.11432259,0.23162879,0.107301414,0.9195859,0.9140359,0.6324846,0.5875519,0.119155206,0.12323168,0.11718126,0.13242206,0.9119273,1.0,0.11022047,0.11245153,0.124649115,0.02863364,0.032305393,0.17678857,0.11516026,0.11359689,0.10963112,0.918808,0.110654645,0.10432675,0.13118462,0.044796273,0.122027785,0.11952105,0.111083,0.12025812,0.11391432,0.10965039,0.4547379,0.108825356,0.12337988,0.12368775,0.16418283,0.124293484,0.11771889,0.17300181,0.113676675,0.23458923,0.11182488,0.11715844,0.1257457,0.123530075,0.12274964,0.118224844,0.115472,0.11583509,0.1125967,0.10919281
