,cnn00_dense1_conv2_augment.npy,cnn00_dense1_conv3_augment.npy,cnn00_dense1_conv4_augment.npy,cnn00_dense1_conv5_augment.npy,cnn00_dense1_conv6_augment.npy,cnn00_dense1_conv7_augment.npy,cnn01_dense1_conv8_augment.npy,cnn01_dense1_conv9_augment.npy,cnn01_dense1_conv10_augment.npy,cnn01_dense1_conv11_augment.npy,cnn00_dense2_conv2_augment.npy,cnn00_dense2_conv3_augment.npy,cnn00_dense2_conv4_augment.npy,cnn00_dense2_conv5_augment.npy,cnn00_dense2_conv6_augment.npy,cnn00_dense2_conv7_augment.npy,cnn00_dense2_conv8_augment.npy,cnn00_dense2_conv9_augment.npy,cnn00_dense2_conv10_augment.npy,cnn01_dense2_conv11_augment.npy,cnn00_dense3_conv2_augment.npy,cnn00_dense3_conv3_augment.npy,cnn00_dense3_conv4_augment.npy,cnn00_dense3_conv5_augment.npy,cnn00_dense3_conv6_augment.npy,cnn01_dense3_conv7_augment.npy,cnn00_dense3_conv8_augment.npy,cnn00_dense3_conv9_augment.npy,cnn01_dense3_conv10_augment.npy,cnn00_dense3_conv11_augment.npy,cnn00_dense4_conv2_augment.npy,cnn00_dense4_conv3_augment.npy,cnn00_dense4_conv4_augment.npy,cnn00_dense4_conv5_augment.npy,cnn01_dense4_conv6_augment.npy,cnn01_dense4_conv7_augment.npy,cnn00_dense4_conv8_augment.npy,cnn01_dense4_conv9_augment.npy,cnn00_dense4_conv10_augment.npy,cnn01_dense4_conv11_augment.npy,cnn00_dense5_conv2_augment.npy,cnn00_dense5_conv3_augment.npy,cnn01_dense5_conv4_augment.npy,cnn01_dense5_conv5_augment.npy,cnn01_dense5_conv6_augment.npy,cnn01_dense5_conv7_augment.npy,cnn00_dense5_conv8_augment.npy,cnn00_dense5_conv9_augment.npy,cnn00_dense5_conv10_augment.npy,cnn00_dense5_conv11_augment.npy,cnn01_dense6_conv2_augment.npy,cnn00_dense6_conv3_augment.npy,cnn00_dense6_conv4_augment.npy,cnn00_dense6_conv5_augment.npy,cnn01_dense6_conv6_augment.npy,cnn01_dense6_conv7_augment.npy,cnn01_dense6_conv8_augment.npy,cnn00_dense6_conv9_augment.npy,cnn01_dense6_conv10_augment.npy,cnn01_dense6_conv11_augment.npy,cnn02_dense7_conv2_augment.npy,cnn00_dense7_conv3_augment.npy,cnn01_dense7_conv4_augment.npy,cnn01_dense7_conv5_augment.npy,cnn01_dense7_conv6_augment.npy,cnn01_dense7_conv7_augment.npy,cnn01_dense7_conv8_augment.npy,cnn01_dense7_conv9_augment.npy,cnn01_dense7_conv10_augment.npy,cnn01_dense7_conv11_augment.npy,cnn02_dense8_conv2_augment.npy,cnn01_dense8_conv3_augment.npy,cnn00_dense8_conv4_augment.npy,cnn00_dense8_conv5_augment.npy,cnn01_dense8_conv6_augment.npy,cnn00_dense8_conv7_augment.npy,cnn02_dense8_conv8_augment.npy,cnn00_dense8_conv9_augment.npy,cnn00_dense8_conv10_augment.npy,cnn01_dense8_conv11_augment.npy,cnn02_dense9_conv2_augment.npy,cnn01_dense9_conv3_augment.npy,cnn01_dense9_conv4_augment.npy,cnn01_dense9_conv5_augment.npy,cnn01_dense9_conv6_augment.npy,cnn02_dense9_conv7_augment.npy,cnn02_dense9_conv8_augment.npy,cnn01_dense9_conv9_augment.npy,cnn01_dense9_conv10_augment.npy,cnn01_dense9_conv11_augment.npy,cnn01_dense10_conv2_augment.npy,cnn01_dense10_conv3_augment.npy,cnn00_dense10_conv4_augment.npy,cnn01_dense10_conv5_augment.npy,cnn01_dense10_conv6_augment.npy,cnn00_dense10_conv7_augment.npy,cnn01_dense10_conv8_augment.npy,cnn00_dense10_conv9_augment.npy,cnn01_dense10_conv10_augment.npy,cnn02_dense10_conv11_augment.npy
cnn01_dense2_conv11_augment.npy,0.7351684,0.7749326,0.82994324,0.8265189,0.833446,0.47642568,0.86278987,0.842086,0.85757303,0.86124,0.73459697,0.8090283,0.8399723,0.37718746,0.65989864,0.8388483,0.82133126,0.6573168,0.64499044,1.0,0.75104654,0.8216297,0.8182429,0.43971765,0.64976585,0.81180936,0.23001504,0.21742207,0.8388802,0.59726876,0.7793522,0.7937659,0.68095726,0.76526433,0.8497355,0.8331097,0.24783581,0.8193298,0.623507,0.85554165,0.7927806,0.7803558,0.8445871,0.8227319,0.8371414,0.8395214,0.7191059,0.7722105,0.71927774,0.69793975,0.8167917,0.06584947,0.05397709,0.17582361,0.8688623,0.85717446,0.81800246,0.7517159,0.8348683,0.8150772,0.76820356,0.06918328,0.058904335,0.8259735,0.84168345,0.8389848,0.8631306,0.83735466,0.8436849,0.8315634,0.74130356,0.027202649,0.20478734,0.14769994,0.17229822,0.17677619,0.8010381,0.21044672,0.42916304,0.03140067,0.768496,0.8159398,0.017602498,0.0679557,0.8443914,0.82868785,0.7888361,0.8274875,0.82481855,0.8125337,0.76744807,0.795597,0.047382742,0.8284469,0.14526767,0.17597134,0.86136913,0.61434853,0.10268567,0.82197666
cnn00_dense3_conv2_augment.npy,0.8642778,0.86003566,0.85631096,0.8403708,0.82328165,0.32439658,0.79118747,0.7564735,0.76461655,0.7428677,0.8917291,0.87515074,0.8575807,0.38728115,0.47274745,0.7953906,0.7732695,0.44181713,0.43204358,0.75104654,1.0,0.88189983,0.812537,0.31490183,0.44457555,0.74795544,0.23941427,0.24793199,0.76055783,0.3779169,0.90156835,0.85628796,0.6013738,0.6033057,0.8158387,0.7978527,0.2587387,0.8068828,0.4071452,0.7462752,0.8867376,0.84559953,0.81527215,0.77542347,0.76500773,0.7336728,0.52345943,0.57284904,0.5032851,0.49229664,0.8765882,0.1036051,0.095820405,0.20133741,0.7913373,0.7531089,0.7440828,0.5661322,0.721942,0.74754155,0.85792106,0.09418975,0.10643223,0.7688871,0.7918083,0.78550315,0.7450215,0.7383389,0.75978553,0.69705814,0.7954405,0.09979416,0.2098625,0.19901538,0.18332487,0.19254814,0.70208216,0.21324505,0.40893766,0.07337672,0.8533598,0.81001705,0.061864097,0.08482806,0.75918055,0.73307276,0.689542,0.72505873,0.6920378,0.69032645,0.79569906,0.80623853,0.094970725,0.7511893,0.16210805,0.21306206,0.73312384,0.50128835,0.10185859,0.6979843
cnn00_dense3_conv3_augment.npy,0.8528193,0.89184254,0.90548366,0.884768,0.8815083,0.4236173,0.8617285,0.85013205,0.83808655,0.81760263,0.8643436,0.90942067,0.9054501,0.44529572,0.5809853,0.85244244,0.82876855,0.54877913,0.53350925,0.8216297,0.88189983,1.0,0.87679,0.4026355,0.5539961,0.85225415,0.26369858,0.25075248,0.8391628,0.47980538,0.89234865,0.9022375,0.689547,0.71148294,0.8758546,0.8560828,0.27802512,0.8333829,0.5102113,0.8358205,0.8961236,0.8855649,0.86841774,0.8628302,0.8577354,0.8160681,0.6197182,0.6831161,0.6246674,0.5955637,0.88660014,0.08533497,0.08980959,0.20478657,0.8601361,0.85216826,0.8291781,0.6820191,0.8211416,0.77895665,0.8651972,0.090134084,0.07367207,0.85168153,0.85988957,0.8482698,0.83254516,0.82724327,0.8396868,0.8095025,0.81134814,0.07742052,0.23878428,0.19017845,0.18922922,0.20911036,0.81012857,0.23768455,0.43377683,0.06596191,0.8694724,0.8745729,0.044469114,0.079715274,0.8351723,0.8398637,0.8015134,0.81961703,0.77857536,0.7983497,0.8106817,0.8428843,0.08918965,0.8454803,0.15442231,0.21110365,0.8175936,0.5982143,0.12210335,0.7905858
cnn00_dense3_conv4_augment.npy,0.7630678,0.8029847,0.86002874,0.83137864,0.8604013,0.38494137,0.8516905,0.8332778,0.8305986,0.7879324,0.77640444,0.83226085,0.88861275,0.4735397,0.5245523,0.86468613,0.8613212,0.4895634,0.46929738,0.8182429,0.812537,0.87679,1.0,0.3738432,0.51028895,0.84695596,0.27136546,0.24342506,0.8387599,0.41721845,0.8195058,0.8648248,0.7412191,0.6799152,0.84351015,0.8369348,0.2985033,0.8139851,0.4442463,0.8442679,0.8486076,0.87811786,0.8176932,0.82335496,0.8457013,0.8095146,0.56795377,0.6543998,0.5828157,0.55219674,0.8130806,0.10414556,0.10747785,0.22625564,0.82193434,0.83264196,0.84121406,0.6449666,0.8346056,0.7741181,0.78399014,0.1098581,0.07181848,0.82811046,0.8286537,0.81531274,0.8095845,0.81052494,0.8202738,0.8036444,0.727995,0.058819234,0.27192098,0.19290046,0.20953956,0.21772528,0.81220907,0.23872015,0.37633866,0.076062314,0.7992249,0.8283686,0.047910627,0.08983208,0.83341944,0.821285,0.8055697,0.81972283,0.7617073,0.7847651,0.7625957,0.7805228,0.10684865,0.85844773,0.15652308,0.19952786,0.7955051,0.5739676,0.1409603,0.7515331
cnn00_dense3_conv5_augment.npy,0.40709022,0.39063233,0.39705005,0.39040235,0.38263685,0.8106207,0.429364,0.46858418,0.43814248,0.4267384,0.36106718,0.4182946,0.37440923,0.262239,0.67114186,0.36644349,0.31533048,0.5942559,0.5769123,0.43971765,0.31490183,0.4026355,0.3738432,1.0,0.66793966,0.41196764,0.24431919,0.21474814,0.39458436,0.54987776,0.34014016,0.3377805,0.55935794,0.63189304,0.43175137,0.4099176,0.2376622,0.33561188,0.5896106,0.46041274,0.36407313,0.29483038,0.48251858,0.50768423,0.4471332,0.4238585,0.58588153,0.58004373,0.57374746,0.5676056,0.41664156,0.11420277,0.11828534,0.24246061,0.45612076,0.4491986,0.37792048,0.5713404,0.3988103,0.3820954,0.4127868,0.13918166,0.11295189,0.47420606,0.44113377,0.43310776,0.46738735,0.43278286,0.3760096,0.46466124,0.45925874,0.06948541,0.23869103,0.17969303,0.22638628,0.20993787,0.38084057,0.25373554,0.5158593,0.04706026,0.41257977,0.42491782,0.099852055,0.16862018,0.43905166,0.43019354,0.4173273,0.4451971,0.44523746,0.49857616,0.45622352,0.45711756,0.084749386,0.44059652,0.23762366,0.1963273,0.46828565,0.5798909,0.14658028,0.46246928
cnn00_dense3_conv6_augment.npy,0.54452306,0.55056643,0.5812538,0.5924519,0.5661497,0.7192359,0.62136817,0.6026072,0.61226314,0.6490835,0.4996391,0.5705042,0.5521309,0.2419111,0.9434159,0.55112225,0.4797338,0.9212304,0.91158134,0.64976585,0.44457555,0.5539961,0.51028895,0.66793966,1.0,0.5610048,0.225636,0.18455029,0.59253746,0.87509096,0.49756643,0.48665163,0.6518278,0.90556544,0.6111019,0.5468001,0.22113101,0.48599225,0.9153926,0.62018025,0.50607467,0.41441953,0.6513767,0.66093844,0.60932064,0.6710902,0.89831114,0.88201314,0.89074373,0.89540887,0.5670562,0.0316121,0.043557975,0.19302268,0.6779919,0.6363551,0.56495464,0.87713104,0.60021335,0.5681012,0.5276792,0.05423194,0.014639649,0.5687178,0.613561,0.57538605,0.670451,0.60528576,0.5865953,0.6424198,0.5394048,8.996782e-05,0.14177167,0.1335677,0.16825104,0.17203481,0.57596755,0.23755401,0.44400963,0.006585179,0.5438373,0.5815401,-0.0074558766,0.07940734,0.6498761,0.6100192,0.53731734,0.5872987,0.6954001,0.65500504,0.5378671,0.5613178,0.013768196,0.6226886,0.15794198,0.1621065,0.69695365,0.6656907,0.065634534,0.6525466
cnn01_dense3_conv7_augment.npy,0.71270823,0.79520243,0.84480655,0.8348211,0.8537447,0.44282973,0.8631123,0.8896082,0.85628235,0.8248238,0.72405696,0.80099094,0.8501208,0.44106677,0.58925223,0.8291855,0.81280124,0.5665605,0.5342192,0.81180936,0.74795544,0.85225415,0.84695596,0.41196764,0.5610048,1.0,0.26632607,0.21745346,0.8563535,0.49124593,0.77550405,0.83784884,0.6785597,0.7151228,0.8731426,0.8560914,0.2628426,0.82709855,0.5134102,0.857156,0.8161489,0.82738215,0.83018446,0.86629206,0.87320817,0.84355044,0.61253446,0.6915238,0.64516735,0.59398305,0.790009,0.052928824,0.064187214,0.18318455,0.8505712,0.88111013,0.8760668,0.7081819,0.8697416,0.7689152,0.7758597,0.058486644,0.037492726,0.8569866,0.87116635,0.8303,0.8667289,0.85098314,0.8661529,0.8638053,0.7268801,0.037496258,0.2288419,0.1430219,0.15979968,0.20156948,0.87525135,0.24396604,0.38895577,0.03630696,0.8076028,0.86028886,0.013216368,0.06389666,0.8372056,0.8871183,0.8561732,0.84268415,0.8102508,0.8444737,0.7370809,0.7865699,0.059320934,0.8654929,0.12467232,0.16959181,0.8362197,0.64268905,0.1339809,0.8194996
cnn00_dense3_conv8_augment.npy,0.24370793,0.2465155,0.26622373,0.25218827,0.25198844,0.22412287,0.25958773,0.28856748,0.28253096,0.22549666,0.23344336,0.2568497,0.24833034,0.4203513,0.24809425,0.24152808,0.24076726,0.22165576,0.19875781,0.23001504,0.23941427,0.26369858,0.27136546,0.24431919,0.225636,0.26632607,1.0,0.5146366,0.24759813,0.20487739,0.2312497,0.24082373,0.2870367,0.24577978,0.2681915,0.249045,0.7393293,0.24550281,0.20042862,0.30184335,0.25903568,0.24135597,0.28880212,0.27580467,0.2770641,0.23787466,0.22312121,0.23557815,0.22078514,0.22205618,0.2389175,0.5991048,0.68294716,0.7498426,0.26796278,0.28094774,0.2459781,0.2448893,0.26415843,0.22393201,0.24544913,0.62143314,0.3925466,0.29164264,0.2500587,0.2614647,0.2654144,0.25714758,0.22251865,0.2714482,0.23992299,0.20611896,0.53768086,0.47094825,0.69709337,0.7928244,0.24212919,0.7695106,0.11241034,0.14938264,0.24940452,0.26174363,0.5195862,0.53955287,0.24033277,0.261749,0.24513048,0.27444312,0.2356734,0.2878379,0.2244483,0.26564652,0.6292032,0.2720706,0.64081866,0.49199888,0.25789303,0.391238,0.55939895,0.25188997
cnn00_dense3_conv9_augment.npy,0.24897054,0.24273826,0.24007776,0.23443055,0.23148058,0.20430028,0.21240167,0.2381214,0.23743099,0.20313855,0.24600284,0.26081708,0.24259837,0.39216873,0.2082054,0.2293534,0.21706355,0.17107171,0.16756506,0.21742207,0.24793199,0.25075248,0.24342506,0.21474814,0.18455029,0.21745346,0.5146366,1.0,0.20966607,0.1588612,0.2266564,0.23231855,0.2388797,0.21031359,0.2323598,0.21625574,0.5138425,0.2216754,0.16353294,0.23681282,0.23299769,0.22443461,0.2652214,0.2525647,0.23405881,0.18958056,0.1889972,0.1928146,0.17975035,0.18441445,0.2359634,0.4776298,0.44878837,0.53675413,0.22458676,0.23180394,0.19943766,0.19211788,0.19999751,0.20080794,0.24282801,0.4747481,0.46874544,0.25423673,0.21846232,0.22979249,0.22054072,0.21887489,0.19318357,0.21853322,0.23878577,0.31228822,0.41009083,0.7438458,0.5315016,0.44887978,0.19450518,0.4936967,0.10590551,0.22393695,0.2352392,0.24301596,0.43917757,0.50464356,0.21474801,0.21415058,0.18378162,0.23147552,0.19827454,0.20630214,0.24060631,0.25314736,0.40402633,0.23405208,0.5544607,0.7860364,0.2224137,0.30616587,0.33348495,0.20832893
cnn01_dense3_conv10_augment.npy,0.7258785,0.78445876,0.83406913,0.8386101,0.85999733,0.42567146,0.8751344,0.854975,0.8544855,0.84506506,0.7360053,0.7973626,0.85328686,0.40303555,0.6109672,0.8563091,0.8535657,0.6037755,0.59293133,0.8388802,0.76055783,0.8391628,0.8387599,0.39458436,0.59253746,0.8563535,0.24759813,0.20966607,1.0,0.54042745,0.7934271,0.8332744,0.69309324,0.73713386,0.87254673,0.8393964,0.2638085,0.83190286,0.56422985,0.8629475,0.80717486,0.82480687,0.8200154,0.84226304,0.8592773,0.8554497,0.669362,0.7369742,0.68664294,0.6563997,0.8000473,0.04997478,0.0573547,0.17561744,0.85641855,0.8673663,0.8830407,0.74710107,0.8760542,0.80389196,0.76645833,0.060569204,0.036944307,0.81589764,0.8674689,0.83147633,0.8586444,0.86693025,0.8748056,0.849044,0.71128136,0.036209226,0.21298254,0.1390297,0.16551867,0.18722102,0.8644731,0.22067705,0.4320405,0.050045498,0.78839433,0.8306296,0.01171645,0.056915086,0.86510515,0.8533768,0.83580756,0.8329398,0.8423854,0.82155573,0.73333603,0.766154,0.059458427,0.8473149,0.12282777,0.16331936,0.8404617,0.6158913,0.11446578,0.8220843
cnn00_dense3_conv11_augment.npy,0.4723661,0.48687756,0.515766,0.5260483,0.49119592,0.6010754,0.5622965,0.5438618,0.5632457,0.6213758,0.43346134,0.5053058,0.4764001,0.17239791,0.88719267,0.48799816,0.41567296,0.9151272,0.91716105,0.59726876,0.3779169,0.47980538,0.41721845,0.54987776,0.87509096,0.49124593,0.20487739,0.1588612,0.54042745,1.0,0.4345274,0.4185665,0.5103832,0.82193244,0.5581837,0.4876175,0.19141114,0.4282236,0.9118273,0.55699396,0.43761978,0.34267738,0.59025145,0.5867051,0.55274117,0.6376626,0.87765175,0.8457982,0.8788464,0.8871272,0.50939566,0.0049510095,0.009721953,0.14641686,0.63527876,0.59066796,0.5016175,0.854732,0.55604583,0.5228648,0.46595672,0.021145798,-0.012575079,0.5012444,0.55895156,0.5176466,0.62748194,0.57272446,0.56005335,0.6051563,0.48031017,-0.021704687,0.071183816,0.096706964,0.12570104,0.1522481,0.5267329,0.22344291,0.37302378,-0.032223076,0.47615263,0.527262,-0.035601966,0.053106982,0.59365654,0.56292075,0.48570946,0.545459,0.67476594,0.6067466,0.46077564,0.5012779,-0.019864092,0.55780184,0.12934983,0.13288261,0.6657851,0.6393496,0.038273748,0.63861585
cnn00_dense4_conv2_augment.npy,0.8741931,0.87546957,0.8700486,0.8594922,0.8471037,0.3634754,0.81188875,0.7752376,0.77427924,0.7779012,0.8966245,0.88729244,0.8671436,0.38821152,0.5222449,0.8215897,0.78531003,0.49373066,0.48848453,0.7793522,0.90156835,0.89234865,0.8195058,0.34014016,0.49756643,0.77550405,0.2312497,0.2266564,0.7934271,0.4345274,1.0,0.8653278,0.62828004,0.64907134,0.8333726,0.807846,0.26346484,0.8166181,0.46252427,0.7661915,0.898371,0.8447447,0.8300007,0.8007226,0.7852662,0.7748605,0.572526,0.62188596,0.55970585,0.5412895,0.88634837,0.0886625,0.09186741,0.19665344,0.8139196,0.773279,0.7778934,0.6178361,0.7491822,0.7653561,0.85933685,0.08890605,0.09436988,0.7716234,0.8208412,0.7885466,0.77053106,0.7623412,0.7826955,0.727512,0.78598017,0.10204773,0.21315953,0.18313709,0.1828382,0.19245899,0.7382545,0.2098514,0.43314147,0.080977924,0.86316586,0.82756263,0.05823274,0.07028259,0.7848867,0.7568378,0.71696,0.7373227,0.73774,0.72553545,0.7813194,0.79961276,0.09396792,0.7604573,0.15368581,0.19711697,0.7576893,0.5247091,0.10681431,0.7265971
cnn00_dense4_conv3_augment.npy,0.80204123,0.84994656,0.872369,0.8470634,0.8567033,0.36130208,0.8379091,0.83040744,0.8176041,0.7862925,0.82704467,0.8654792,0.8844666,0.42385107,0.5114787,0.8362204,0.8382881,0.48501384,0.46899542,0.7937659,0.85628796,0.9022375,0.8648248,0.3377805,0.48665163,0.83784884,0.24082373,0.23231855,0.8332744,0.4185665,0.8653278,1.0,0.6492532,0.65955114,0.8528039,0.83339226,0.2463522,0.81673783,0.4465025,0.8161323,0.88065726,0.9030616,0.81991166,0.82053363,0.8409233,0.7877376,0.56382716,0.6431391,0.57986194,0.5435678,0.8511678,0.064150825,0.06431273,0.17513886,0.8307874,0.8346054,0.8339238,0.640226,0.8126348,0.7513239,0.8212912,0.06412949,0.05283376,0.82835937,0.8396121,0.81243145,0.806014,0.8169922,0.8383257,0.8042415,0.75750834,0.05121321,0.21400248,0.16551271,0.15402363,0.18111172,0.8163778,0.2109191,0.38532785,0.051945023,0.8299833,0.84598005,0.021122333,0.05604949,0.821423,0.8287174,0.8158884,0.80813956,0.74849105,0.7799677,0.7582692,0.79248846,0.071638785,0.8203956,0.12125302,0.18518871,0.78053886,0.56533194,0.10228837,0.76796716
cnn00_dense4_conv4_augment.npy,0.6290797,0.6374814,0.6753872,0.65989816,0.688926,0.5676431,0.6947096,0.6826046,0.6658178,0.6351325,0.607717,0.6552947,0.67661697,0.4716027,0.6361183,0.7109489,0.6818348,0.57420135,0.562034,0.68095726,0.6013738,0.689547,0.7412191,0.55935794,0.6518278,0.6785597,0.2870367,0.2388797,0.69309324,0.5103832,0.62828004,0.6492532,1.0,0.72956634,0.6765166,0.64799386,0.36463967,0.61243093,0.54872423,0.73117375,0.645174,0.6485043,0.67538023,0.73510176,0.6880951,0.68032664,0.6137541,0.6775243,0.6393198,0.62603205,0.6349932,0.12745103,0.16381812,0.29962873,0.66127145,0.6551798,0.6861612,0.66099817,0.6810738,0.6464716,0.6177167,0.1817033,0.082323104,0.6580005,0.64548564,0.6595756,0.6627894,0.6443483,0.6259906,0.6613286,0.5718431,0.08263151,0.3695513,0.21500318,0.30900154,0.2605356,0.6525185,0.25822154,0.39753968,0.17901316,0.6240264,0.6378332,0.09083552,0.12378979,0.70566976,0.65150404,0.62721527,0.6689098,0.6631017,0.710064,0.62064123,0.6021793,0.15746798,0.7119278,0.19987594,0.1925667,0.67148453,0.5549685,0.17738627,0.5934839
cnn00_dense4_conv5_augment.npy,0.66430175,0.688089,0.7230181,0.7258544,0.7142587,0.672458,0.7562856,0.74572015,0.7436771,0.7637623,0.63428044,0.70847064,0.71195793,0.32355785,0.9059798,0.7070164,0.64878684,0.8797141,0.8617945,0.76526433,0.6033057,0.71148294,0.6799152,0.63189304,0.90556544,0.7151228,0.24577978,0.21031359,0.73713386,0.82193244,0.64907134,0.65955114,0.72956634,1.0,0.75379556,0.7049093,0.24996257,0.64755404,0.86170137,0.74520814,0.66214615,0.60236067,0.7634834,0.7798157,0.7452393,0.79565775,0.8934263,0.9041288,0.8865372,0.879066,0.7012484,0.039804667,0.04840131,0.2022663,0.79973227,0.76701754,0.7198161,0.898004,0.7470174,0.69834197,0.6609929,0.058383852,0.020726014,0.71022135,0.7503723,0.70950705,0.78702056,0.7427441,0.7335285,0.770557,0.65043277,0.0065025836,0.17355166,0.15001652,0.1763322,0.18751986,0.72251683,0.24494725,0.4680077,0.01371209,0.68168604,0.72459954,-0.008340726,0.0718078,0.77379537,0.7516328,0.6882368,0.72341925,0.7957634,0.76626754,0.66058844,0.6907838,0.02716501,0.7559038,0.15950666,0.17700921,0.8018077,0.70756954,0.07774163,0.7662802
cnn01_dense4_conv6_augment.npy,0.77301705,0.82491124,0.87201655,0.87351197,0.8720565,0.4594736,0.8857446,0.888835,0.87494355,0.86592644,0.7864404,0.8505214,0.8784178,0.39565843,0.64128685,0.8552073,0.8296717,0.62793034,0.60649055,0.8497355,0.8158387,0.8758546,0.84351015,0.43175137,0.6111019,0.8731426,0.2681915,0.2323598,0.87254673,0.5581837,0.8333726,0.8528039,0.6765166,0.75379556,1.0,0.8916097,0.27602923,0.86343384,0.5835803,0.86776394,0.8424884,0.8289009,0.88381356,0.8830001,0.8791018,0.8669629,0.68723154,0.7470867,0.68641263,0.6635885,0.85888994,0.078403406,0.072809964,0.18933158,0.9051155,0.89131176,0.8677031,0.748609,0.8704676,0.82861286,0.8360939,0.07755516,0.06945683,0.87032694,0.8999284,0.8743254,0.89584774,0.8775526,0.88353676,0.8613798,0.80124164,0.052525364,0.2147681,0.15779552,0.1810558,0.20756353,0.8588191,0.24880326,0.46342447,0.033040687,0.8518516,0.8869235,0.029675119,0.0833758,0.8678706,0.88149804,0.8300534,0.8563593,0.8393092,0.83978534,0.8165743,0.8474401,0.066305734,0.8684561,0.15635611,0.18918873,0.87420464,0.65180296,0.12590317,0.8546789
cnn01_dense4_conv7_augment.npy,0.7450348,0.8047825,0.8533999,0.8566456,0.84396416,0.43986607,0.86944145,0.8898327,0.8622557,0.8538905,0.75729513,0.8373954,0.8649911,0.37148848,0.5799956,0.8482477,0.8134747,0.55964214,0.5348207,0.8331097,0.7978527,0.8560828,0.8369348,0.4099176,0.5468001,0.8560914,0.249045,0.21625574,0.8393964,0.4876175,0.807846,0.83339226,0.64799386,0.7049093,0.8916097,1.0,0.2452929,0.877555,0.51439196,0.8462714,0.81695306,0.8201086,0.8742504,0.8700881,0.85413265,0.84440315,0.62778187,0.693986,0.6208044,0.59428287,0.8463646,0.06555944,0.056601956,0.16756478,0.8836436,0.8748354,0.84826237,0.68493086,0.83675295,0.8413456,0.828408,0.05416185,0.06132078,0.8817266,0.8890724,0.88127655,0.88653135,0.85847795,0.86913556,0.84023595,0.8085113,0.026854094,0.19603544,0.13028914,0.1595097,0.18766303,0.82575464,0.22206987,0.45993698,0.0070185075,0.837582,0.88268363,0.022126803,0.059721142,0.8381736,0.8580079,0.8183656,0.8604238,0.7990297,0.8272605,0.8395973,0.8659363,0.0489389,0.853861,0.14594555,0.17090434,0.86136127,0.628279,0.118273176,0.84755176
cnn00_dense4_conv8_augment.npy,0.27507588,0.26339802,0.2776284,0.2662922,0.2736182,0.2090891,0.26617634,0.27716336,0.27473342,0.22975318,0.26450196,0.27489805,0.26258767,0.43389714,0.23433441,0.27636173,0.2631285,0.20851186,0.19461165,0.24783581,0.2587387,0.27802512,0.2985033,0.2376622,0.22113101,0.2628426,0.7393293,0.5138425,0.2638085,0.19141114,0.26346484,0.2463522,0.36463967,0.24996257,0.27602923,0.2452929,1.0,0.2581774,0.1860583,0.31193656,0.27410343,0.2543284,0.29507625,0.28956527,0.27451113,0.25101918,0.21630144,0.23162879,0.2138001,0.22244796,0.24792755,0.5835835,0.6729213,0.7624464,0.2593044,0.26197794,0.25579354,0.23759262,0.26530394,0.2508535,0.25736606,0.6321436,0.4295668,0.27617344,0.24886519,0.25623515,0.25349575,0.24510218,0.21342987,0.25227275,0.22926769,0.29806247,0.5657247,0.5020426,0.77666456,0.7694341,0.22978647,0.75293803,0.11766796,0.28802276,0.25231376,0.2554108,0.51682764,0.54640305,0.24431331,0.23860164,0.21569581,0.25512713,0.23765475,0.28301182,0.23705453,0.25312573,0.65241474,0.28218365,0.6476026,0.49769813,0.2524472,0.36845228,0.5413568,0.22383001
cnn01_dense4_conv9_augment.npy,0.73580724,0.7932929,0.83891875,0.8510659,0.8426874,0.36075038,0.8343207,0.83685964,0.82087433,0.83755344,0.75663346,0.8190265,0.8553485,0.34119755,0.5128642,0.8514581,0.8172172,0.4957086,0.48186246,0.8193298,0.8068828,0.8333829,0.8139851,0.33561188,0.48599225,0.82709855,0.24550281,0.2216754,0.83190286,0.4282236,0.8166181,0.81673783,0.61243093,0.64755404,0.86343384,0.877555,0.2581774,1.0,0.4557888,0.8085381,0.8103501,0.81324446,0.8299383,0.8189868,0.8017875,0.82263005,0.5783697,0.63286287,0.5537076,0.54020375,0.81935024,0.10223841,0.08692448,0.18155767,0.8432206,0.82212234,0.83383775,0.6248331,0.793992,0.84389806,0.7961412,0.08765348,0.10247256,0.80799776,0.8628173,0.8397684,0.84078515,0.81215775,0.83991826,0.7765593,0.743187,0.05985533,0.19382882,0.14808214,0.17324027,0.1995898,0.78426796,0.21977037,0.45199183,0.032849208,0.8157602,0.8487504,0.05696423,0.07675961,0.8138994,0.80938095,0.75506586,0.78406096,0.7946757,0.7552284,0.78379107,0.81639445,0.0825606,0.7884665,0.15778847,0.1819958,0.81386846,0.54725313,0.12491888,0.79111725
